test,1,2,Test #,0321_1538,0321_1530,0321_1524,0321_1522,0321_1515,FEA,R=8mm,H=20mm,t=0.5mm
dv,p,p,dv,p (kps),p,p (0.7865),p (0.8486),p (1.173),dv,p,,
2.473666667,-3.581184998,-4.174865522,2.413333333,-3.386153867,-3.064613833,-3.580791464,-3.517259145,-3.65213174,,,,
2.475944444,-3.125706873,-3.71642494,2.415555556,-3.973472015,-3.454465696,-3.255572506,-3.32526361,-4.106221582,,,,
2.478222222,-3.647269313,-3.849647329,2.417777778,-3.451909575,-3.980515584,-3.709472262,-3.779421768,-3.782719912,,,,
2.4805,-4.038441143,-4.242930807,2.42,-3.711242112,-3.58670284,-3.711116352,-3.454334253,-4.106221582,,,,
2.482777778,-3.777659923,-4.044474912,2.422222222,-3.451909575,-3.258122214,-3.839665907,-3.713404037,-3.58611075,,,,
2.485055556,-3.44921602,-3.717806541,2.424444444,-3.64957522,-3.063293866,-3.514905043,-3.64745279,-3.647584034,,,,
2.487333333,-3.843876711,-4.307234307,2.426666667,-4.039557227,-3.388447103,-3.580791464,-3.909746657,-3.845440362,,,,
2.489611111,-3.908050533,-3.84813143,2.428888889,-3.844664655,-2.998725318,-3.320141687,-3.715115473,-3.777777678,,,,
2.491888889,-3.709603308,-3.978456318,2.431111111,-3.841501345,-3.127797325,-3.449084974,-3.583144804,-3.715049752,,,,
2.494166667,-3.972159664,-4.044474912,2.433333333,-4.103862625,-3.256609368,-3.517805334,-3.518771991,-3.777777678,,,,
2.496444444,-3.779638098,-3.846618584,2.435555556,-3.975186906,-3.454465696,-3.516353726,-3.584724863,-3.716633002,,,,
2.498722222,-3.647269313,-4.044474912,2.437777778,-3.712690795,-2.932903256,-3.714414497,-3.779421768,-4.040071545,,,,
2.501,-3.45086011,-4.174865522,2.44,-3.905809331,-3.324075086,-3.385963116,-3.388447103,-3.779421768,,,,
2.503277778,-3.320535221,-4.044474912,2.442222222,-4.234253235,-3.386803013,-3.969859551,-3.387065501,-3.388447103,,,,
2.505555556,-3.779638098,-4.107005873,2.444444444,-3.582300185,-3.522333419,-3.777134946,-3.194741358,-4.108199757,,,,
2.507833333,-3.711509887,-3.978456318,2.446666667,-4.102019812,-3.195136084,-3.778849838,-3.32526361,-3.713469692,,,,
2.510111111,-3.44921602,-3.978456318,2.448888889,-3.841501345,-3.324075086,-3.711116352,-3.584724863,-3.913308085,,,,
2.512388889,-3.581184998,-3.981754463,2.451111111,-3.645422042,-3.516996657,-3.450466575,-3.716830365,-4.038164967,,,,
2.514666667,-3.581184998,-4.369430984,2.453333333,-3.645422042,-3.779421768,-3.189816798,-3.258122214,-3.716633002,,,,
2.516944444,-4.107099116,-4.303281943,2.455555556,-3.907453421,-3.322495027,-3.513459276,-3.713404037,-3.647584034,,,,
2.519222222,-3.841834775,-4.044474912,2.457777778,-3.582300185,-3.45275426,-3.387283082,-3.584724863,-3.909746657,,,,
2.5215,-3.518593595,-4.435646742,2.46,-3.451909575,-3.652921591,-3.714414497,-3.64745279,-3.782719912,,,,
2.523777778,-3.581184998,-4.046189804,2.462222222,-3.780163393,-3.127797325,-3.905682743,-3.32526361,-3.647584034,,,,
2.526055556,-3.581184998,-4.499755873,2.464444444,-3.910751565,-3.584856306,-3.909372089,-3.584724863,-3.975830972,,,,
2.528333333,-3.647269313,-3.978456318,2.466666667,-4.041339738,-3.518771991,-3.646744336,-3.388447103,-3.581764692,,,,
2.530611111,-3.972159664,-4.504107152,2.468888889,-3.973472015,-3.195136084,-4.102091018,-3.715115473,-3.779421768,,,,
2.532888889,-3.711509887,-4.174865522,2.471111111,-4.17192791,-3.258122214,-3.971766129,-3.521806851,-3.847155254,,,,
2.535166667,-3.584746426,-4.37351898,2.473333333,-3.712690795,-3.58670284,-3.648327586,-3.716830365,-4.236612192,,,,
2.537444444,-3.775685734,-4.566037352,2.475555556,-3.780163393,-3.388447103,-4.170416593,-3.517259145,-3.845440362,,,,
2.539722222,-3.779638098,-4.504107152,2.477777778,-3.645422042,-3.45275426,-3.975590841,-3.256871857,-3.715049752,,,,
2.542,-3.581184998,-3.914084302,2.48,-3.907453421,-3.522333419,-3.714414497,-3.584724863,-4.108199757,,,,
2.544277778,-3.711509887,-4.435646742,2.482222222,-4.041339738,-3.391745247,-3.778849838,-3.713404037,-4.106221582,,,,
2.546555556,-3.841834775,-4.046189804,2.484444444,-3.973472015,-3.715246916,-3.777134946,-3.64909688,-4.367002802,,,,
2.548833333,-3.320535221,-4.369430984,2.486666667,-3.517731636,-3.516996657,-3.583826324,-3.843663271,-4.106221582,,,,
2.551111111,-4.038441143,-4.112342635,2.488888889,-3.648188034,-3.518771991,-4.039894341,-3.975896693,-3.647584034,,,,
2.553388889,-3.839796953,-4.367393162,2.491111111,-3.515228398,-3.520550908,-4.037916166,-3.32526361,-3.907971323,,,,
2.555666667,-3.709603308,-4.437756559,2.493333333,-4.364643844,-3.976028136,-3.711116352,-3.847352617,-4.108199757,,,,
2.557944444,-3.839796953,-4.307234307,2.495555556,-3.907453421,-3.454465696,-3.711116352,-3.521806851,-4.236612192,,,,
2.560222222,-4.038441143,-4.174865522,2.497777778,-3.843081405,-4.108791847,-3.714414497,-3.715115473,-3.64909688,,,,
2.5625,-4.299222363,-4.367393162,2.5,-3.780163393,-3.518771991,-3.971766129,-3.584724863,-4.170396434,,,,
2.564777778,-3.711509887,-4.239106096,2.502222222,-3.646803644,-3.386803013,-3.255572506,-3.518771991,-3.715049752,,,,
2.567055556,-3.969990597,-4.042763476,2.504444444,-3.775615687,-3.647190301,-4.232415907,-3.716830365,-3.647584034,,,,
2.569333333,-3.969990597,-4.37351898,2.506666667,-4.497275913,-3.584856306,-4.106179014,-3.388447103,-3.845440362,,,,
2.571611111,-4.040682602,-4.107005873,2.508888889,-3.712690795,-3.325658336,-3.909372089,-3.779421768,-3.64909688,,,,
2.573888889,-3.839796953,-3.976812228,2.511111111,-4.102019812,-3.127797325,-4.037916166,-3.584724863,-4.300721322,,,,
2.576166667,-3.839796953,-4.176712055,2.513333333,-3.712690795,-3.454465696,-4.232415907,-3.777646434,-4.106221582,,,,
2.578444444,-3.645426501,-4.367393162,2.515555556,-3.841501345,-3.454465696,-3.841441241,-3.387065501,-3.907971323,,,,
2.580722222,-3.709603308,-4.566037352,2.517777778,-4.234253235,-3.783509764,-3.645164277,-3.652395024,-4.300721322,,,,
2.583,-3.908050533,-4.437756559,2.52,-4.298428087,-3.522333419,-3.841441241,-3.847352617,-3.715049752,,,,
2.585277778,-3.715334599,-4.239106096,2.522222222,-3.582300185,-3.256609368,-4.106179014,-3.779421768,-4.106221582,,,,
2.587555556,-3.715334599,-4.369430984,2.524444444,-3.714142403,-3.325658336,-3.907525556,-3.45288557,-4.041981972,,,,
2.589833333,-4.166463434,-4.112342635,2.526666667,-4.105709158,-3.779421768,-3.709472262,-3.777646434,-3.713469692,,,,
2.592111111,-4.038441143,-4.501929317,2.528888889,-4.105709158,-3.45275426,-3.777134946,-3.454334253,-3.975830972,,,,
2.594388889,-3.709603308,-4.433541176,2.531111111,-4.428752975,-3.847747343,-4.106179014,-3.716830365,-3.975830972,,,,
2.596666667,-3.908050533,-4.305256132,2.533333333,-4.17192791,-3.193684476,-3.711116352,-3.973922504,-4.170396434,,,,
2.598944444,-4.100184242,-4.367393162,2.535555556,-4.03777831,-3.777383946,-3.907525556,-3.779421768,-3.64909688,,,,
2.601222222,-4.171204854,-4.303281943,2.537777778,-3.844664655,-3.456180588,-4.039894341,-3.713404037,-3.975830972,,,,
2.6035,-3.972159664,-4.504107152,2.54,-3.712690795,-3.779421768,-3.778849838,-3.517259145,-3.777777678,,,,
2.605777778,-3.709603308,-3.978456318,2.542222222,-4.105709158,-3.584856306,-3.839665907,-3.715115473,-4.367002802,,,,
2.608055556,-4.038441143,-4.174865522,2.544444444,-3.910751565,-3.388447103,-3.777134946,-3.64909688,-4.367002802,,,,
2.610333333,-3.581184998,-4.042763476,2.546666667,-3.907453421,-3.715246916,-4.035941977,-3.586308113,-3.847155254,,,,
2.612611111,-3.841834775,-4.046189804,2.548888889,-4.232279045,-3.520550908,-3.975590841,-3.45288557,-4.104247393,,,,
2.614888889,-4.038441143,-4.303281943,2.551111111,-4.23623141,-3.456180588,-3.907525556,-3.913571369,-3.909746657,,,,
2.617166667,-4.171204854,-4.499755873,2.553333333,-3.905809331,-3.584856306,-4.037916166,-3.909746657,-3.909746657,,,,
2.619444444,-3.969990597,-4.433541176,2.555555556,-4.103862625,-3.324075086,-3.709472262,-3.650744288,-4.234506626,,,,
2.621722222,-3.709603308,-4.499755873,2.557777778,-4.298428087,-3.522333419,-3.971766129,-3.387065501,-3.64909688,,,,
2.624,-3.649115847,-4.176712055,2.56,-3.905809331,-3.647190301,-3.778849838,-3.782983196,-4.367002802,,,,
2.626277778,-3.841834775,-3.978456318,2.562222222,-3.714142403,-3.909746657,-3.385963116,-4.104181737,-3.779421768,,,,
2.628555556,-3.581184998,-4.56380041,2.564444444,-4.298428087,-3.909746657,-3.709472262,-3.64909688,-4.168358611,,,,
2.630833333,-4.36313433,-4.694059643,2.566666667,-4.16619662,-3.258122214,-3.841441241,-3.517259145,-4.040071545,,,,
2.633111111,-3.709603308,-4.437756559,2.568888889,-3.975186906,-3.717225091,-3.778849838,-3.583144804,-3.975830972,,,,
2.635388889,-3.647269313,-4.107005873,2.571111111,-3.971760579,-3.717225091,-3.645164277,-3.845506083,-4.300721322,,,,
2.637666667,-3.773715519,-4.305256132,2.573333333,-3.973472015,-3.914097936,-4.039894341,-3.652395024,-4.108199757,,,,
2.639944444,-4.102484552,-4.044474912,2.575555556,-4.17192791,-3.456180588,-4.035941977,-3.715115473,-3.843728926,,,,
2.642222222,-3.647269313,-4.435646742,2.577777778,-4.16619662,-3.909746657,-3.973676556,-4.040071545,-3.715049752,,,,
2.6445,-3.777659923,-4.369430984,2.58,-4.03777831,-3.522333419,-3.841441241,-4.038033723,-4.170396434,,,,
2.646777778,-3.972159664,-4.568278811,2.582222222,-4.302516082,-3.976028136,-4.100053195,-3.782983196,-3.975830972,,,,
2.649055556,-4.038441143,-4.37351898,2.584444444,-4.302516082,-3.976028136,-4.035941977,-3.454334253,-4.435660774,,,,
2.651333333,-3.839796953,-4.242930807,2.586666667,-4.170013624,-3.322495027,-4.037916166,-3.517259145,-4.040071545,,,,
2.653611111,-4.100184242,-4.305256132,2.588888889,-3.580982878,-3.456180588,-3.907525556,-3.517259145,-3.977677505,,,,
2.655888889,-4.107099116,-4.497586806,2.591111111,-3.975186906,-3.845637526,-3.646744336,-3.518771991,-4.433351164,,,,
2.658166667,-4.038441143,-4.044474912,2.593333333,-4.364643844,-3.388447103,-3.71276376,-3.845506083,-4.300721322,,,,
2.660444444,-3.839796953,-4.568278811,2.595555556,-3.975186906,-3.518771991,-4.170416593,-3.713404037,-4.367002802,,,,
2.662722222,-3.839796953,-4.369430984,2.597777778,-4.364643844,-3.584856306,-4.170416593,-3.845506083,-4.234506626,,,,
2.665,-4.100184242,-4.367393162,2.6,-4.16619662,-3.388447103,-3.778849838,-3.518771991,-3.913308085,,,,
2.667277778,-4.299222363,-3.84813143,2.602222222,-4.428752975,-3.258122214,-4.298697386,-3.716830365,-4.497393411,,,,
2.669555556,-3.779638098,-4.176712055,2.604444444,-3.971760579,-3.717225091,-4.362740795,-3.845506083,-4.300721322,,,,
2.671833333,-3.516878703,-4.765283497,2.606666667,-4.103862625,-3.522333419,-4.168306776,-3.652395024,-4.566248947,,,,
2.674111111,-3.709603308,-4.696427962,2.608888889,-4.428752975,-3.584856306,-3.841441241,-3.845506083,-4.104247393,,,,
2.676388889,-3.649115847,-4.237199517,2.611111111,-4.234253235,-3.715246916,-3.646744336,-4.040071545,-4.108199757,,,,
2.678666667,-3.972159664,-4.176712055,2.613333333,-4.23623141,-3.909746657,-4.559478606,-3.64909688,-3.973988159,,,,
2.680944444,-3.775685734,-4.501929317,2.615555556,-3.907453421,-3.388447103,-4.298697386,-3.716830365,-3.847155254,,,,
2.683222222,-3.908050533,-4.826818572,2.617777778,-3.905809331,-3.715246916,-4.170416593,-4.236677913,-4.627784021,,,,
2.6855,-4.171204854,-4.239106096,2.62,-4.103862625,-3.516996657,-4.298697386,-3.907840078,-4.236612192,,,,
2.687777778,-4.038441143,-4.499755873,2.622222222,-3.777128532,-3.847747343,-3.909372089,-3.517259145,-4.106221582,,,,
2.690055556,-4.168831753,-4.237199517,2.624444444,-3.905809331,-3.584856306,-3.841441241,-3.973922504,-3.715049752,,,,
2.692333333,-4.100184242,-4.173022709,2.626666667,-4.428752975,-3.324075086,-3.907525556,-4.040071545,-3.913308085,,,,
2.694611111,-3.779638098,-4.433541176,2.628888889,-4.296390264,-3.258122214,-4.039894341,-3.64909688,-4.106221582,,,,
2.696888889,-4.237687288,-4.56380041,2.631111111,-4.298428087,-3.58670284,-4.170416593,-3.779421768,-4.300721322,,,,
2.699166667,-4.230377886,-4.176712055,2.633333333,-4.362538279,-3.717225091,-4.497943531,-4.236677913,-4.298552256,,,,
2.701444444,-3.969990597,-4.241016522,2.635555556,-4.497275913,-3.454465696,-4.100053195,-3.913571369,-4.5613711,,,,
2.703722222,-3.905944967,-4.694059643,2.637777778,-3.843081405,-4.106418746,-4.037916166,-3.907840078,-4.367002802,,,,
2.706,-4.168831753,-4.566037352,2.64,-4.302516082,-3.518771991,-3.909372089,-4.236677913,-3.845440362,,,,
2.708277778,-4.168831753,-4.303281943,2.642222222,-4.23623141,-3.973791194,-4.039894341,-4.10839712,-4.234506626,,,,
2.710555556,-4.296722668,-4.307234307,2.644444444,-4.495034454,-3.973791194,-3.709472262,-4.236677913,-4.495025093,,,,
2.712833333,-4.301727105,-4.176712055,2.646666667,-3.843081405,-3.847747343,-3.450466575,-3.715115473,-4.435660774,,,,
2.715111111,-4.299222363,-4.108781207,2.648888889,-3.910751565,-3.516996657,-4.300938845,-3.977874868,-3.845440362,,,,
2.717388889,-4.038441143,-4.307234307,2.651111111,-4.168103198,-3.64909688,-3.907525556,-3.64745279,-4.302894767,,,,
2.719666667,-4.166463434,-4.239106096,2.653333333,-4.16619662,-3.522333419,-3.907525556,-3.907840078,-4.043896257,,,,
2.721944444,-4.168831753,-4.239106096,2.655555556,-4.16619662,-3.781463703,-4.236767186,-4.038033723,-4.106221582,,,,
2.724222222,-4.038441143,-4.499755873,2.657777778,-4.298428087,-3.518771991,-4.104132953,-3.845506083,-3.847155254,,,,
2.7265,-4.168831753,-4.239106096,2.66,-4.23623141,-3.58670284,-3.971766129,-4.042113481,-4.364765859,,,,
2.728777778,-4.102484552,-4.367393162,2.662222222,-4.03777831,-4.104050427,-4.23024684,-4.106287303,-4.238722009,,,,
2.731055556,-4.301727105,-4.367393162,2.664444444,-4.102019812,-3.90757759,-4.367355358,-3.52028789,-4.435660774,,,,
2.733333333,-3.972159664,-4.76040565,2.666666667,-4.03777831,-3.978269595,-4.039894341,-3.715115473,-4.495025093,,,,
2.735611111,-4.168831753,-4.561567971,2.668888889,-4.234253235,-3.90757759,-3.975590841,-3.977874868,-4.4287459,,,,
2.737888889,-3.711509887,-4.696427962,2.671111111,-4.16619662,-3.58670284,-4.429087996,-4.104181737,-4.108199757,,,,
2.740166667,-3.581184998,-4.433541176,2.673333333,-4.559077864,-4.239314098,-3.975590841,-4.236677913,-4.431046211,,,,
2.742444444,-4.040682602,-4.239106096,2.675555556,-4.234253235,-3.64909688,-3.907525556,-4.234440971,-4.170396434,,,,
2.744722222,-4.36057153,-4.824318876,2.677777778,-3.907453421,-3.976028136,-3.777134946,-4.170396434,-4.106221582,,,,
2.747,-4.493459218,-4.367393162,2.68,-4.298428087,-3.779421768,-4.168306776,-4.044159541,-4.435660774,,,,
2.749277778,-4.171204854,-4.499755873,2.682222222,-4.362538279,-3.584856306,-4.362740795,-3.779421768,-4.168358611,,,,
2.751555556,-4.36313433,-4.76040565,2.684444444,-4.426583909,-3.90757759,-3.839665907,-3.907840078,-4.625284326,,,,
2.753833333,-3.972159664,-4.568278811,2.686666667,-3.907453421,-4.236809356,-4.037916166,-3.716830365,-4.5613711,,,,
2.756111111,-4.429612973,-4.307234307,2.688888889,-4.362538279,-3.647190301,-4.367355358,-3.652395024,-3.845440362,,,,
2.758388889,-4.038441143,-4.824318876,2.691111111,-4.234253235,-3.845637526,-4.168306776,-3.971952289,-4.5613711,,,,
2.760666667,-4.36313433,-4.765283497,2.693333333,-4.036002975,-3.845637526,-4.365045748,-3.843663271,-3.845440362,,,,
2.762944444,-3.976510943,-4.437756559,2.695555556,-4.364643844,-4.040071545,-4.100053195,-4.042113481,-3.977677505,,,,
2.765222222,-4.304236911,-4.504107152,2.697777778,-4.03777831,-3.978269595,-4.298697386,-4.106287303,-4.758174631,,,,
2.7675,-4.426981901,-4.239106096,2.7,-4.364643844,-4.170396434,-4.037916166,-3.779421768,-4.431046211,,,,
2.769777778,-4.429612973,-4.497586806,2.702222222,-4.03777831,-3.64909688,-4.559478606,-3.907840078,-4.302894767,,,,
2.772055556,-4.36057153,-4.369430984,2.704444444,-4.298428087,-4.037771234,-4.23024684,-4.170396434,-4.106221582,,,,
2.774333333,-3.972159664,-4.499755873,2.706666667,-4.366753662,-3.90757759,-3.971766129,-4.038033723,-4.36924426,,,,
2.776611111,-4.432249357,-4.504107152,2.708888889,-4.362538279,-3.911920101,-4.625958544,-4.234440971,-4.305072602,,,,
2.778888889,-4.426981901,-4.890730538,2.711111111,-4.105709158,-4.044686109,-4.16620121,-3.716830365,-4.367002802,,,,
2.781166667,-4.560003583,-4.566037352,2.713333333,-4.364643844,-3.651007306,-4.561983348,-4.168227367,-4.758174631,,,,
2.783444444,-4.171204854,-4.499755873,2.715555556,-4.426583909,-3.58670284,-4.168306776,-4.168227367,-4.495025093,,,,
2.785722222,-4.36057153,-4.499755873,2.717777778,-4.296390264,-3.717225091,-4.168306776,-3.777646434,-4.106221582,,,,
2.788,-4.493459218,-4.757974095,2.72,-4.689402752,-3.717225091,-4.362740795,-3.847352617,-4.300721322,,,,
2.790277778,-3.972159664,-4.433541176,2.722222222,-4.234253235,-4.170396434,-4.232415907,-4.170396434,-4.236612192,,,,
2.792555556,-4.36057153,-4.824318876,2.724444444,-4.556777553,-3.777383946,-4.23024684,-3.777646434,-4.300721322,,,,
2.794833333,-4.232809441,-4.499755873,2.726666667,-4.23623141,-4.236809356,-4.037916166,-4.236677913,-4.367002802,,,,
2.797111111,-4.429612973,-4.824318876,2.728888889,-3.905809331,-3.976028136,-4.170416593,-3.716830365,-4.431046211,,,,
2.799388889,-4.36313433,-4.957209182,2.731111111,-4.105709158,-3.911920101,-4.493065684,-3.975896693,-4.367002802,,,,
2.801666667,-4.038441143,-4.76040565,2.733333333,-4.428752975,-3.779421768,-4.168306776,-3.913571369,-4.888565241,,,,
2.803944444,-4.560003583,-5.087599791,2.735555556,-4.103862625,-3.976028136,-4.102091018,-4.038033723,-4.758174631,,,,
2.806222222,-4.299222363,-4.568278811,2.737777778,-4.556777553,-3.973791194,-4.170416593,-3.715115473,-4.497393411,,,,
2.8085,-4.562771609,-4.76040565,2.74,-4.627798165,-3.584856306,-4.039894341,-4.367068523,-4.238722009,,,,
2.810777778,-4.237687288,-4.630080761,2.742222222,-4.563692427,-3.84353196,-4.234589351,-3.843663271,-4.367002802,,,,
2.813055556,-4.102484552,-4.566037352,2.744444444,-4.563692427,-3.84353196,-3.907525556,-4.238919372,-4.497393411,,,,
2.815333333,-4.490765175,-4.568278811,2.746666667,-4.495034454,-3.783509764,-4.360440484,-4.038033723,-4.758174631,,,,
2.817611111,-4.038441143,-4.826818572,2.748888889,-4.495034454,-4.037771234,-3.841441241,-4.106287303,-4.305072602,,,,
2.819888889,-4.693293861,-4.499755873,2.751111111,-4.755815674,-3.909746657,-4.232415907,-3.977874868,-4.435660774,,,,
2.822166667,-4.36313433,-4.890730538,2.753333333,-4.623056746,-3.647190301,-4.16620121,-4.172569878,-4.236612192,,,,
2.824444444,-4.429612973,-4.56380041,2.755555556,-4.364643844,-4.108791847,-4.100053195,-4.238919372,-4.627784021,,,,
2.826722222,-4.230377886,-4.696427962,2.757777778,-4.694280599,-3.58670284,-4.232415907,-4.106287303,-4.689133189,,,,
2.829,-4.301727105,-4.890730538,2.76,-4.627798165,-3.715246916,-4.360440484,-3.518771991,-4.5613711,,,,
2.831277778,-4.429612973,-4.826818572,2.762222222,-4.16619662,-3.90757759,-3.907525556,-3.715115473,-4.625284326,,,,
2.833555556,-4.232809441,-4.632385715,2.764444444,-4.563692427,-4.108791847,-3.973676556,-4.040071545,-4.236612192,,,,
2.835833333,-4.560003583,-4.499755873,2.766666667,-4.627798165,-4.108791847,-4.035941977,-4.234440971,-4.435660774,,,,
2.838111111,-4.232809441,-4.62778045,2.768888889,-4.495034454,-4.104050427,-4.689869215,-3.977874868,-4.758174631,,,,
2.840388889,-4.690394193,-4.826818572,2.771111111,-3.973472015,-3.90757759,-4.16620121,-4.236677913,-4.691695988,,,,
2.842666667,-4.690394193,-5.087599791,2.773333333,-4.23623141,-3.388447103,-4.360440484,-3.847352617,-4.367002802,,,,
2.844944444,-4.693293861,-5.087599791,2.775555556,-4.296390264,-4.101686876,-3.777134946,-4.300721322,-4.822020877,,,,
2.847222222,-4.232809441,-4.566037352,2.777777778,-4.298428087,-3.777383946,-3.711116352,-4.038033723,-4.822020877,,,,
2.8495,-4.36057153,-4.694059643,2.78,-4.559077864,-4.037771234,-4.039894341,-4.038033723,-4.758174631,,,,
2.851777778,-3.972159664,-4.499755873,2.782222222,-4.95275201,-4.367199966,-4.23024684,-4.104181737,-4.040071545,,,,
