Test,Sample1,Sample2,Sample3,theta=90,t1=0.25mm,t2=0.75mm,H=18mm,R=10mm,flow=0.3ml/min
dv (ml),p (kpa),p (kpa),p (kpa),,,,,,
2.964666667,-2.561553725,-2.771491624,-2.844054703,,,,,,
2.964833333,-2.631406056,-2.701709972,-2.816631453,,,,,,
2.965,-2.617616224,-2.827525851,-2.871422664,,,,,,
2.965166667,-2.715457397,-2.729741222,-2.900810144,,,,,,
2.965333333,-2.660384338,-2.757772471,-2.900810144,,,,,,
2.9655,-2.673184979,-2.729741222,-2.787413688,,,,,,
2.965666667,-2.589584975,-2.771491624,-2.816023454,,,,,,
2.965833333,-2.631406056,-2.786411719,-2.88712027,,,,,,
2.966,-2.701709972,-2.742910692,-2.858395399,,,,,,
2.966166667,-2.715457397,-2.729190963,-2.871422664,,,,,,
2.966333333,-2.575371829,-2.81383497,-2.872085952,,,,,,
2.9665,-2.715457397,-2.757772471,-2.857745584,,,,,,
2.966666667,-2.631406056,-2.757772471,-2.746213801,,,,,,
2.966833333,-2.60381247,-2.757772471,-2.830349999,,,,,,
2.967,-2.617178995,-2.702233028,-2.7742592,,,,,,
2.967166667,-2.673184979,-2.730292592,-2.900810144,,,,,,
2.967333333,-2.701709972,-2.742910692,-2.928148451,,,,,,
2.9675,-2.674173464,-2.729190963,-2.830349999,,,,,,
2.967666667,-2.645181987,-2.855542965,-2.900810144,,,,,,
2.967833333,-2.65942317,-2.729741222,-2.844691017,,,,,,
2.968,-2.589584975,-2.757772471,-2.81541668,,,,,,
2.968166667,-2.617616224,-2.716531823,-2.900810144,,,,,,
2.968333333,-2.658944038,-2.757772471,-2.872085952,,,,,,
2.9685,-2.617616224,-2.81383497,-2.816023454,,,,,,
2.968666667,-2.631406056,-2.81383497,-2.900810144,,,,,,
2.968833333,-2.617178995,-2.757772471,-2.844691017,,,,,,
2.969,-2.589994772,-2.814471283,-2.787992204,,,,,,
2.969166667,-2.673678723,-2.757772471,-2.787992204,,,,,,
2.969333333,-2.631857869,-2.730292592,-2.857745584,,,,,,
2.9695,-2.715457397,-2.715457397,-2.885762698,,,,,,
2.969666667,-2.674173464,-2.701709972,-2.900810144,,,,,,
2.969833333,-2.702233028,-2.742910692,-2.872750581,,,,,,
2.97,-2.589994772,-2.785196947,-2.844691017,,,,,,
2.970166667,-2.645647473,-2.744605566,-2.81541668,,,,,,
2.970333333,-2.57576707,-2.814471283,-2.844691017,,,,,,
2.9705,-2.674173464,-2.701709972,-2.81541668,,,,,,
2.970666667,-2.687948668,-2.81383497,-2.899425656,,,,,,
2.970833333,-2.561553725,-2.757772471,-2.844054703,,,,,,
2.971,-2.673184979,-2.771491624,-2.900810144,,,,,,
2.971166667,-2.617616224,-2.78580372,-2.885085964,,,,,,
2.971333333,-2.701709972,-2.758352156,-2.872085952,,,,,,
2.9715,-2.617616224,-2.730292592,-2.885085964,,,,,,
2.971666667,-2.589176003,-2.673678723,-2.830349999,,,,,,
2.971833333,-2.674173464,-2.841866219,-2.900117202,,,,,,
2.972,-2.561553725,-2.78580372,-2.871422664,,,,,,
2.972166667,-2.57616311,-2.730292592,-2.88712027,,,,,,
2.972333333,-2.645647473,-2.715457397,-2.830349999,,,,,,
2.9725,-2.618054336,-2.742910692,-2.843419672,,,,,,
2.972666667,-2.686932923,-2.757772471,-2.956179701,,,,,,
2.972833333,-2.589994772,-2.730292592,-2.844691017,,,,,,
2.973,-2.674173464,-2.81383497,-2.81541668,,,,,,
2.973166667,-2.645647473,-2.800753051,-2.732452761,,,,,,
2.973333333,-2.686932923,-2.800753051,-2.829108195,,,,,,
2.9735,-2.617616224,-2.715457397,-2.872750581,,,,,,
2.973666667,-2.673184979,-2.757772471,-2.844691017,,,,,,
2.973833333,-2.645181987,-2.730292592,-2.885085964,,,,,,
2.974,-2.547354715,-2.701709972,-2.956179701,,,,,,
2.974166667,-2.645647473,-2.744039467,-2.872085952,,,,,,
2.974333333,-2.660384338,-2.701709972,-2.830349999,,,,,,
2.9745,-2.631406056,-2.814471283,-2.843419672,,,,,,
2.974666667,-2.729741222,-2.742910692,-2.759960955,,,,,,
2.974833333,-2.631857869,-2.742910692,-2.844054703,,,,,,
2.975,-2.618054336,-2.742910692,-2.801711357,,,,,,
2.975166667,-2.715457397,-2.78580372,-2.900810144,,,,,,
2.975333333,-2.631406056,-2.814471283,-2.858395399,,,,,,
2.9755,-2.589584975,-2.841866219,-2.844691017,,,,,,
2.975666667,-2.645647473,-2.800753051,-2.830972784,,,,,,
2.975833333,-2.589994772,-2.730292592,-2.830349999,,,,,,
2.976,-2.729741222,-2.716531823,-2.885762698,,,,,,
2.976166667,-2.65942317,-2.814471283,-2.928869708,,,,,,
2.976333333,-2.645647473,-2.826877346,-2.928869708,,,,,,
2.9765,-2.674173464,-2.78580372,-2.844054703,,,,,,
2.976666667,-2.686932923,-2.744039467,-2.900117202,,,,,,
2.976833333,-2.630955154,-2.78580372,-2.816631453,,,,,,
2.977,-2.618054336,-2.715457397,-2.872085952,,,,,,
2.977166667,-2.65942317,-2.729190963,-2.899425656,,,,,,
2.977333333,-2.729741222,-2.729190963,-2.844691017,,,,,,
2.9775,-2.770899577,-2.813199939,-2.844054703,,,,,,
2.977666667,-2.742910692,-2.786411719,-2.801711357,,,,,,
2.977833333,-2.645647473,-2.81383497,-2.900810144,,,,,,
2.978,-2.589584975,-2.757772471,-2.885085964,,,,,,
2.978166667,-2.589584975,-2.813199939,-2.857745584,,,,,,
2.978333333,-2.674173464,-2.742910692,-2.829728471,,,,,,
2.9785,-2.631857869,-2.798888461,-2.914486198,,,,,,
2.978666667,-2.660384338,-2.701709972,-2.899425656,,,,,,
2.978833333,-2.674173464,-2.827525851,-2.872085952,,,,,,
2.979,-2.701709972,-2.772679308,-2.829108195,,,,,,
2.979166667,-2.673678723,-2.729741222,-2.899425656,,,,,,
2.979333333,-2.645647473,-2.785196947,-2.844691017,,,,,,
2.9795,-2.645181987,-2.757772471,-2.872085952,,,,,,
2.979666667,-2.658944038,-2.730292592,-2.914486198,,,,,,
2.979833333,-2.673184979,-2.730292592,-2.872085952,,,,,,
2.98,-2.65942317,-2.814471283,-2.816631453,,,,,,
2.980166667,-2.57616311,-2.841866219,-2.872085952,,,,,,
2.980333333,-2.589584975,-2.742910692,-2.829728471,,,,,,
2.9805,-2.673184979,-2.730292592,-2.913074848,,,,,,
2.980666667,-2.602966269,-2.757772471,-2.787992204,,,,,,
2.980833333,-2.631857869,-2.757772471,-2.885762698,,,,,,
2.981,-2.561553725,-2.729190963,-2.816631453,,,,,,
2.981166667,-2.65942317,-2.800753051,-2.900810144,,,,,,
2.981333333,-2.673184979,-2.687948668,-2.900117202,,,,,,
2.9815,-2.6461139,-2.841866219,-2.816631453,,,,,,
2.981666667,-2.645647473,-2.757193955,-2.872085952,,,,,,
2.981833333,-2.561553725,-2.841866219,-2.81541668,,,,,,
2.982,-2.673184979,-2.771491624,-2.830972784,,,,,,
2.982166667,-2.589584975,-2.78580372,-2.81541668,,,,,,
2.982333333,-2.631406056,-2.729741222,-2.787992204,,,,,,
2.9825,-2.65942317,-2.744039467,-2.928869708,,,,,,
2.982666667,-2.589584975,-2.701709972,-2.844054703,,,,,,
2.982833333,-2.674173464,-2.758352156,-2.844054703,,,,,,
2.983,-2.658944038,-2.841866219,-2.871422664,,,,,,
2.983166667,-2.645647473,-2.758352156,-2.941796925,,,,,,
2.983333333,-2.701709972,-2.799508738,-2.913074848,,,,,,
2.9835,-2.589176003,-2.813199939,-2.816023454,,,,,,
2.983666667,-2.645647473,-2.78580372,-2.913074848,,,,,,
2.983833333,-2.673184979,-2.701709972,-2.899425656,,,,,,
2.984,-2.729741222,-2.78580372,-2.885762698,,,,,,
2.984166667,-2.701709972,-2.701709972,-2.844691017,,,,,,
2.984333333,-2.645647473,-2.757772471,-2.816631453,,,,,,
2.9845,-2.658944038,-2.785196947,-2.872085952,,,,,,
2.984666667,-2.674173464,-2.799508738,-2.81541668,,,,,,
2.984833333,-2.701187971,-2.800753051,-2.816023454,,,,,,
2.985,-2.702233028,-2.813199939,-2.885762698,,,,,,
2.985166667,-2.602966269,-2.757193955,-2.913074848,,,,,,
2.985333333,-2.673184979,-2.841866219,-2.899425656,,,,,,
2.9855,-2.660384338,-2.826877346,-2.899425656,,,,,,
2.985666667,-2.702233028,-2.785196947,-2.844054703,,,,,,
2.985833333,-2.617178995,-2.785196947,-2.844054703,,,,,,
2.986,-2.702233028,-2.742910692,-2.885762698,,,,,,
2.986166667,-2.617178995,-2.701709972,-2.927428648,,,,,,
2.986333333,-2.631857869,-2.800753051,-2.915194012,,,,,,
2.9865,-2.617178995,-2.729190963,-2.844691017,,,,,,
2.986666667,-2.645647473,-2.785196947,-2.928869708,,,,,,
2.986833333,-2.617178995,-2.730292592,-2.858395399,,,,,,
2.987,-2.686932923,-2.701709972,-2.857097079,,,,,,
2.987166667,-2.618054336,-2.814471283,-2.844054703,,,,,,
2.987333333,-2.645647473,-2.687948668,-2.872085952,,,,,,
2.9875,-2.618054336,-2.757772471,-2.872085952,,,,,,
2.987666667,-2.645647473,-2.81383497,-2.872085952,,,,,,
2.987833333,-2.729741222,-2.729190963,-2.787992204,,,,,,
2.988,-2.645647473,-2.785196947,-2.899425656,,,,,,
2.988166667,-2.603388943,-2.770899577,-2.872085952,,,,,,
2.988333333,-2.645647473,-2.729741222,-2.843419672,,,,,,
2.9885,-2.702233028,-2.729190963,-2.844691017,,,,,,
2.988666667,-2.729741222,-2.701709972,-2.900117202,,,,,,
2.988833333,-2.631406056,-2.757772471,-2.872085952,,,,,,
2.989,-2.687440283,-2.78580372,-2.829728471,,,,,,
2.989166667,-2.674173464,-2.770899577,-2.844691017,,,,,,
2.989333333,-2.617178995,-2.78580372,-2.969814039,,,,,,
2.9895,-2.702233028,-2.826877346,-2.885762698,,,,,,
2.989666667,-2.701709972,-2.771491624,-2.830972784,,,,,,
2.989833333,-2.617178995,-2.814471283,-2.843419672,,,,,,
2.99,-2.729741222,-2.74347451,-2.81541668,,,,,,
2.990166667,-2.673678723,-2.785196947,-2.913074848,,,,,,
2.990333333,-2.645647473,-2.78580372,-2.913779812,,,,,,
2.9905,-2.701709972,-2.798888461,-2.899425656,,,,,,
2.990666667,-2.6461139,-2.841866219,-2.941063733,,,,,,
2.990833333,-2.715457397,-2.855542965,-2.928869708,,,,,,
2.991,-2.68845808,-2.729741222,-2.928148451,,,,,,
2.991166667,-2.65942317,-2.841866219,-2.871422664,,,,,,
2.991333333,-2.673184979,-2.799508738,-2.830972784,,,,,,
2.9915,-2.618054336,-2.715457397,-2.858395399,,,,,,
2.991666667,-2.659903269,-2.813199939,-2.81541668,,,,,,
2.991833333,-2.673184979,-2.772084867,-2.899425656,,,,,,
2.992,-2.674173464,-2.716531823,-2.829108195,,,,,,
2.992166667,-2.701187971,-2.841866219,-2.928148451,,,,,,
2.992333333,-2.673184979,-2.841202931,-2.913074848,,,,,,
2.9925,-2.604236853,-2.826877346,-2.900810144,,,,,,
2.992666667,-2.645181987,-2.841866219,-2.857097079,,,,,,
2.992833333,-2.617178995,-2.842530847,-2.872085952,,,,,,
2.993,-2.687440283,-2.814471283,-2.899425656,,,,,,
2.993166667,-2.673184979,-2.729741222,-2.941063733,,,,,,
2.993333333,-2.729741222,-2.744605566,-2.844054703,,,,,,
2.9935,-2.702233028,-2.757772471,-2.844691017,,,,,,
2.993666667,-2.589584975,-2.800753051,-2.816023454,,,,,,
2.993833333,-2.65942317,-2.799508738,-2.983434632,,,,,,
2.994,-2.729741222,-2.841866219,-2.899425656,,,,,,
2.994166667,-2.673678723,-2.729741222,-2.843419672,,,,,,
2.994333333,-2.65942317,-2.81383497,-2.900117202,,,,,,
2.9945,-2.65942317,-2.701709972,-2.900117202,,,,,,
2.994666667,-2.6461139,-2.729190963,-2.829728471,,,,,,
2.994833333,-2.673678723,-2.854866231,-2.872085952,,,,,,
2.995,-2.701187971,-2.729190963,-2.969814039,,,,,,
2.995166667,-2.702233028,-2.854866231,-2.899425656,,,,,,
2.995333333,-2.561553725,-2.813199939,-2.816023454,,,,,,
2.9955,-2.729741222,-2.715457397,-2.927428648,,,,,,
2.995666667,-2.631406056,-2.814471283,-2.787992204,,,,,,
2.995833333,-2.617178995,-2.74347451,-2.830972784,,,,,,
2.996,-2.6461139,-2.814471283,-2.928869708,,,,,,
2.996166667,-2.589584975,-2.757193955,-2.915194012,,,,,,
2.996333333,-2.617178995,-2.814471283,-2.872085952,,,,,,
2.9965,-2.702233028,-2.715994068,-2.816023454,,,,,,
2.996666667,-2.715457397,-2.814471283,-2.899425656,,,,,,
2.996833333,-2.561553725,-2.742910692,-2.941796925,,,,,,
2.997,-2.701187971,-2.744605566,-2.899425656,,,,,,
2.997166667,-2.674173464,-2.729190963,-2.899425656,,,,,,
2.997333333,-2.729741222,-2.772084867,-2.829728471,,,,,,
2.9975,-2.604236853,-2.828175666,-2.941063733,,,,,,
2.997666667,-2.603388943,-2.744605566,-2.997041502,,,,,,
2.997833333,-2.618054336,-2.78580372,-2.927428648,,,,,,
2.998,-2.6461139,-2.770899577,-2.899425656,,,,,,
2.998166667,-2.618054336,-2.78580372,-2.885762698,,,,,,
2.998333333,-2.702233028,-2.81383497,-2.913074848,,,,,,
2.9985,-2.714921808,-2.74347451,-2.843419672,,,,,,
2.998666667,-2.673678723,-2.757772471,-2.801711357,,,,,,
2.998833333,-2.673678723,-2.841866219,-2.956179701,,,,,,
2.999,-2.589584975,-2.814471283,-2.872085952,,,,,,
2.999166667,-2.561553725,-2.841202931,-2.885762698,,,,,,
2.999333333,-2.631857869,-2.729741222,-2.844691017,,,,,,
2.9995,-2.687440283,-2.785196947,-2.872085952,,,,,,
2.999666667,-2.702233028,-2.785196947,-2.872750581,,,,,,
2.999833333,-2.6461139,-2.799508738,-2.928869708,,,,,,
3,-2.618054336,-2.729190963,-2.956179701,,,,,,
3.000166667,-2.729741222,-2.799508738,-2.928869708,,,,,,
3.000333333,-2.6461139,-2.826877346,-2.816023454,,,,,,
3.0005,-2.617178995,-2.814471283,-2.871422664,,,,,,
3.000666667,-2.618054336,-2.799508738,-2.915194012,,,,,,
3.000833333,-2.60381247,-2.687948668,-2.899425656,,,,,,
3.001,-2.630955154,-2.78580372,-2.900117202,,,,,,
3.001166667,-2.589584975,-2.701709972,-2.928869708,,,,,,
3.001333333,-2.645181987,-2.882855115,-2.872750581,,,,,,
3.0015,-2.673184979,-2.729741222,-2.885762698,,,,,,
3.001666667,-2.673678723,-2.814471283,-2.943267755,,,,,,
3.001833333,-2.603388943,-2.78580372,-2.859046527,,,,,,
3.002,-2.617178995,-2.800130266,-2.928869708,,,,,,
3.002166667,-2.618054336,-2.770899577,-2.969814039,,,,,,
3.002333333,-2.674173464,-2.869897469,-2.844691017,,,,,,
3.0025,-2.6461139,-2.78580372,-2.956929272,,,,,,
3.002666667,-2.673678723,-2.869897469,-2.829728471,,,,,,
3.002833333,-2.730292592,-2.827525851,-2.830349999,,,,,,
3.003,-2.701709972,-2.715457397,-2.885762698,,,,,,
3.003166667,-2.686932923,-2.78580372,-2.899425656,,,,,,
3.003333333,-2.617178995,-2.729741222,-2.927428648,,,,,,
3.0035,-2.6461139,-2.74347451,-2.859046527,,,,,,
3.003666667,-2.645647473,-2.842530847,-2.871422664,,,,,,
3.003833333,-2.673678723,-2.800753051,-2.956179701,,,,,,
3.004,-2.701709972,-2.842530847,-2.857745584,,,,,,
3.004166667,-2.645181987,-2.770899577,-2.857097079,,,,,,
3.004333333,-2.6461139,-2.78580372,-2.913779812,,,,,,
3.0045,-2.617178995,-2.81383497,-2.844054703,,,,,,
3.004666667,-2.715457397,-2.78580372,-2.872085952,,,,,,
3.004833333,-2.65942317,-2.81383497,-2.872750581,,,,,,
3.005,-2.673184979,-2.785196947,-2.913779812,,,,,,
3.005166667,-2.618054336,-2.800753051,-2.969814039,,,,,,
3.005333333,-2.6461139,-2.786411719,-2.872750581,,,,,,
3.0055,-2.673678723,-2.78580372,-2.913779812,,,,,,
3.005666667,-2.729741222,-2.800753051,-2.872750581,,,,,,
3.005833333,-2.604236853,-2.827525851,-2.81541668,,,,,,
3.006,-2.702233028,-2.814471283,-2.927428648,,,,,,
3.006166667,-2.702233028,-2.758352156,-2.857097079,,,,,,
3.006333333,-2.589584975,-2.842530847,-2.927428648,,,,,,
3.0065,-2.687440283,-2.758352156,-2.913779812,,,,,,
3.006666667,-2.632310595,-2.814471283,-2.829728471,,,,,,
3.006833333,-2.673678723,-2.841866219,-2.913779812,,,,,,
3.007,-2.729741222,-2.813199939,-2.956929272,,,,,,
3.007166667,-2.631857869,-2.78580372,-2.871422664,,,,,,
3.007333333,-2.6461139,-2.855542965,-2.816023454,,,,,,
3.0075,-2.645181987,-2.841202931,-2.928869708,,,,,,
3.007666667,-2.702233028,-2.786411719,-2.859046527,,,,,,
3.007833333,-2.742910692,-2.78580372,-2.885762698,,,,,,
3.008,-2.702233028,-2.897928718,-2.844054703,,,,,,
3.008166667,-2.603388943,-2.701709972,-2.871422664,,,,,,
3.008333333,-2.673678723,-2.841202931,-2.816023454,,,,,,
3.0085,-2.617178995,-2.81383497,-2.871422664,,,,,,
3.008666667,-2.673678723,-2.813199939,-2.844691017,,,,,,
3.008833333,-2.617178995,-2.729741222,-2.871422664,,,,,,
3.009,-2.714921808,-2.854866231,-2.885085964,,,,,,
3.009166667,-2.617178995,-2.814471283,-2.997831152,,,,,,
3.009333333,-2.701187971,-2.813199939,-2.98421095,,,,,,
3.0095,-2.617178995,-2.786411719,-2.956179701,,,,,,
3.009666667,-2.702233028,-2.81383497,-2.913074848,,,,,,
3.009833333,-2.589584975,-2.771491624,-2.886440799,,,,,,
3.01,-2.632310595,-2.78580372,-2.969814039,,,,,,
3.010166667,-2.730292592,-2.799508738,-2.843419672,,,,,,
3.010333333,-2.757772471,-2.799508738,-2.913779812,,,,,,
3.0105,-2.673678723,-2.78580372,-2.956179701,,,,,,
3.010666667,-2.74347451,-2.757772471,-2.843419672,,,,,,
3.010833333,-2.729190963,-2.770899577,-2.927428648,,,,,,
3.011,-2.632310595,-2.757193955,-2.956179701,,,,,,
3.011166667,-2.589584975,-2.800130266,-2.872085952,,,,,,
3.011333333,-2.617178995,-2.841202931,-2.927428648,,,,,,
3.0115,-2.730292592,-2.798888461,-2.928869708,,,,,,
3.011666667,-2.645647473,-2.869897469,-2.941796925,,,,,,
3.011833333,-2.6461139,-2.800753051,-2.928869708,,,,,,
3.012,-2.701187971,-2.869897469,-2.956179701,,,,,,
3.012166667,-2.673678723,-2.841202931,-2.8023046,,,,,,
3.012333333,-2.673678723,-2.78580372,-2.956179701,,,,,,
3.0125,-2.673678723,-2.78580372,-2.871422664,,,,,,
3.012666667,-2.673678723,-2.81383497,-2.927428648,,,,,,
3.012833333,-2.74347451,-2.758352156,-2.927428648,,,,,,
3.013,-2.729741222,-2.897208915,-2.872085952,,,,,,
3.013166667,-2.673678723,-2.81383497,-2.956179701,,,,,,
3.013333333,-2.645647473,-2.757772471,-2.871422664,,,,,,
3.0135,-2.687440283,-2.854866231,-2.885762698,,,,,,
3.013666667,-2.729741222,-2.897928718,-2.885085964,,,,,,
3.013833333,-2.631406056,-2.856900536,-2.928148451,,,,,,
3.014,-2.687440283,-2.81383497,-2.969052618,,,,,,
3.014166667,-2.687948668,-2.758352156,-2.844691017,,,,,,
3.014333333,-2.57576707,-2.827525851,-2.872085952,,,,,,
3.0145,-2.645181987,-2.869897469,-2.913779812,,,,,,
3.014666667,-2.632310595,-2.730292592,-2.970576997,,,,,,
3.014833333,-2.714921808,-2.757193955,-2.857745584,,,,,,
3.015,-2.617616224,-2.827525851,-2.956179701,,,,,,
3.015166667,-2.771491624,-2.855542965,-2.942531598,,,,,,
3.015333333,-2.701709972,-2.729741222,-2.872750581,,,,,,
3.0155,-2.6461139,-2.757193955,-2.885085964,,,,,,
3.015666667,-2.701187971,-2.74347451,-2.830349999,,,,,,
3.015833333,-2.701187971,-2.772084867,-2.899425656,,,,,,
3.016,-2.68845808,-2.854866231,-2.900117202,,,,,,
3.016166667,-2.630955154,-2.883560078,-2.844054703,,,,,,
3.016333333,-2.617616224,-2.800130266,-2.886440799,,,,,,
3.0165,-2.617616224,-2.729741222,-2.872750581,,,,,,
3.016666667,-2.6461139,-2.78580372,-2.886440799,,,,,,
3.016833333,-2.701187971,-2.758352156,-2.941796925,,,,,,
3.017,-2.589584975,-2.81383497,-2.956179701,,,,,,
3.017166667,-2.603388943,-2.786411719,-2.928869708,,,,,,
3.017333333,-2.757772471,-2.827525851,-2.872750581,,,,,,
3.0175,-2.730292592,-2.841202931,-2.927428648,,,,,,
3.017666667,-2.6461139,-2.800130266,-2.872085952,,,,,,
3.017833333,-2.702233028,-2.771491624,-2.941796925,,,,,,
3.018,-2.702233028,-2.841202931,-2.956179701,,,,,,
3.018166667,-2.701187971,-2.786411719,-2.859046527,,,,,,
3.018333333,-2.687440283,-2.81383497,-2.900117202,,,,,,
3.0185,-2.645181987,-2.729741222,-2.844054703,,,,,,
3.018666667,-2.702233028,-2.81383497,-2.843419672,,,,,,
3.018833333,-2.645181987,-2.869897469,-2.900117202,,,,,,
3.019,-2.701709972,-2.842530847,-2.871422664,,,,,,
3.019166667,-2.729190963,-2.785196947,-2.928148451,,,,,,
3.019333333,-2.645181987,-2.828826794,-2.830972784,,,,,,
3.0195,-2.673184979,-2.869897469,-2.872750581,,,,,,
3.019666667,-2.673678723,-2.74347451,-2.871422664,,,,,,
3.019833333,-2.729741222,-2.842530847,-2.913074848,,,,,,
3.02,-2.730292592,-2.81383497,-2.927428648,,,,,,
3.020166667,-2.687440283,-2.842530847,-2.956179701,,,,,,
3.020333333,-2.673678723,-2.729741222,-2.913779812,,,,,,
3.0205,-2.701187971,-2.772084867,-2.954685087,,,,,,
3.020666667,-2.715457397,-2.827525851,-2.871422664,,,,,,
3.020833333,-2.714921808,-2.827525851,-2.927428648,,,,,,
3.021,-2.589584975,-2.81383497,-2.885085964,,,,,,
3.021166667,-2.632310595,-2.786411719,-2.900117202,,,,,,
3.021333333,-2.729741222,-2.758352156,-2.859046527,,,,,,
3.0215,-2.617178995,-2.814471283,-2.900117202,,,,,,
3.021666667,-2.729190963,-2.841202931,-2.900117202,,,,,,
3.021833333,-2.757772471,-2.74347451,-2.98421095,,,,,,
3.022,-2.589584975,-2.800130266,-2.900117202,,,,,,
3.022166667,-2.757772471,-2.730292592,-2.956929272,,,,,,
3.022333333,-2.686932923,-2.757193955,-2.942531598,,,,,,
3.0225,-2.714921808,-2.74347451,-2.956179701,,,,,,
3.022666667,-2.589994772,-2.828826794,-2.941796925,,,,,,
3.022833333,-2.702233028,-2.785196947,-2.913779812,,,,,,
3.023,-2.702233028,-2.785196947,-2.871422664,,,,,,
3.023166667,-2.674173464,-2.785196947,-2.857745584,,,,,,
3.023333333,-2.631406056,-2.799508738,-2.928869708,,,,,,
3.0235,-2.6461139,-2.770899577,-2.928869708,,,,,,
3.023666667,-2.645181987,-2.799508738,-2.928148451,,,,,,
3.023833333,-2.659903269,-2.938832884,-2.927428648,,,,,,
3.024,-2.701709972,-2.772084867,-2.844054703,,,,,,
3.024166667,-2.631406056,-2.841202931,-2.927428648,,,,,,
3.024333333,-2.701709972,-2.841202931,-2.844054703,,,,,,
3.0245,-2.757772471,-2.729741222,-2.858395399,,,,,,
3.024666667,-2.673678723,-2.74347451,-2.844054703,,,,,,
3.024833333,-2.660384338,-2.814471283,-2.872085952,,,,,,
3.025,-2.673678723,-2.842530847,-2.900117202,,,,,,
3.025166667,-2.714921808,-2.897928718,-2.941796925,,,,,,
3.025333333,-2.60381247,-2.785196947,-2.859046527,,,,,,
3.0255,-2.687948668,-2.757193955,-2.956929272,,,,,,
3.025666667,-2.757772471,-2.772679308,-2.859046527,,,,,,
3.025833333,-2.729190963,-2.81383497,-2.928869708,,,,,,
3.026,-2.6461139,-2.884266465,-2.900810144,,,,,,
3.026166667,-2.631406056,-2.897928718,-2.844054703,,,,,,
3.026333333,-2.60381247,-2.856900536,-2.956929272,,,,,,
3.0265,-2.729190963,-2.897928718,-2.871422664,,,,,,
3.026666667,-2.686932923,-2.744039467,-2.98421095,,,,,,
3.026833333,-2.617616224,-2.770899577,-2.859046527,,,,,,
3.027,-2.730292592,-2.870590411,-2.956929272,,,,,,
3.027166667,-2.715994068,-2.897928718,-2.928869708,,,,,,
3.027333333,-2.716531823,-2.841866219,-2.927428648,,,,,,
3.0275,-2.674173464,-2.841866219,-2.871422664,,,,,,
3.027666667,-2.674173464,-2.758352156,-2.941796925,,,,,,
3.027833333,-2.673678723,-2.757193955,-2.914486198,,,,,,
