test,sample1,sample1,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
4.253666667,-0.879492241,-0.938226595,-0.979383393,-1.275739941,-1.302992247,,,,
4.254,-0.796262849,-0.938919664,-1.036110703,-1.248289903,-1.246986263,,,,
4.254333333,-0.963670933,-0.951902236,-0.951352144,-1.248898199,-1.287644581,,,,
4.254666667,-0.851432677,-0.96559169,-0.964261799,-1.375151869,-1.218983271,,,,
4.255,-0.992481595,-0.994289094,-0.867258395,-1.346144192,-1.302468723,,,,
4.255333333,-0.879492241,-0.966922656,-0.867258395,-1.3604149,-1.190343725,,,,
4.255666667,-0.963670933,-0.993651254,-0.922541482,-1.247680377,-1.232093065,,,,
4.256,-0.879492241,-1.02292864,-0.952101727,-1.262602761,-1.246986263,,,,
4.256333333,-0.935611369,-0.966257845,-0.992335541,-1.332907175,-1.274437473,,,,
4.256666667,-0.865901937,-0.910195346,-0.937718568,-1.275739941,-1.274437473,,,,
4.257,-0.879492241,-0.951221237,-0.979383393,-1.233338281,-1.232093065,,,,
4.257333333,-0.909222202,-0.96559169,-1.007414642,-1.304352401,-1.246406224,,,,
4.257666667,-0.893947337,-0.938919664,-0.951352144,-1.261412024,-1.274437473,,,,
4.258,-0.839666538,-0.938919664,-0.923320894,-1.248898199,-1.203423353,,,,
4.258333333,-0.978848019,-0.938919664,-0.896095743,-1.276321152,-1.232093065,,,,
4.258666667,-0.894796678,-0.994289094,-0.951352144,-1.304352401,-1.189705885,,,,
4.259,-0.978083535,-0.96559169,-0.952101727,-1.304904183,-1.204047666,,,,
4.259333333,-0.923633192,-0.979947636,-0.951352144,-1.248289903,-1.232093065,,,,
4.259666667,-0.879492241,-0.910195346,-0.924098735,-1.290053393,-1.204047666,,,,
4.26,-0.867655423,-0.938919664,-0.908908685,-1.248289903,-1.260138465,,,,
4.260333333,-0.879492241,-0.96559169,-1.035445892,-1.247680377,-1.259570838,,,,
4.260666667,-0.879492241,-1.007368722,-0.979383393,-1.317559509,-1.260138465,,,,
4.261,-0.894796678,-0.994289094,-1.035445892,-1.332907175,-1.176002266,,,,
4.261333333,-0.867655423,-0.937532126,-0.88168434,-1.276901191,-1.260704946,,,,
4.261666667,-0.951622077,-1.035442465,-0.952101727,-1.275739941,-1.218983271,,,,
4.262,-0.895644308,-1.008616089,-0.964261799,-1.3604149,-1.316229264,,,,
4.262333333,-0.937225194,-0.96559169,-0.951352144,-1.332383651,-1.217765449,,,,
4.262666667,-0.950038136,-0.994289094,-0.866422354,-1.290053393,-1.330499972,,,,
4.263,-0.882080087,-0.923856837,-0.908908685,-1.233338281,-1.316229264,,,,
4.263333333,-0.837856538,-1.007993035,-0.978660609,-1.248289903,-1.302992247,,,,
4.263666667,-0.922813792,-0.923147494,-0.922541482,-1.276321152,-1.232093065,,,,
4.264,-0.950038136,-0.96559169,-1.035445892,-1.276901191,-1.17534961,,,,
4.264333333,-0.88121921,-0.979947636,-0.992335541,-1.289485766,-1.218983271,,,,
4.264666667,-0.935611369,-0.994289094,-0.894481918,-1.262602761,-1.274437473,,,,
4.265,-0.922813792,-0.910195346,-1.006720173,-1.276901191,-1.274989255,,,,
4.265333333,-0.951622077,-0.994289094,-0.922541482,-1.304352401,-1.217765449,,,,
4.265666667,-0.950038136,-1.036038435,-1.007414642,-1.261412024,-1.232093065,,,,
4.266,-0.951622077,-0.979947636,-0.924098735,-1.318636988,-1.316229264,,,,
4.266333333,-0.935611369,-0.97929498,-0.922541482,-1.318636988,-1.246406224,,,,
4.266666667,-0.951622077,-0.994925648,-0.936954084,-1.247680377,-1.17534961,,,,
4.267,-0.935611369,-0.981249002,-0.896095743,-1.275739941,-1.246406224,,,,
4.267333333,-0.922813792,-0.910195346,-0.923320894,-1.276321152,-1.246986263,,,,
4.267666667,-0.922813792,-1.021710818,-0.895289645,-1.374671215,-1.246406224,,,,
4.268,-0.866779564,-0.994925648,-0.964261799,-1.205264539,-1.330499972,,,,
4.268333333,-0.922813792,-0.994289094,-0.964261799,-1.304352401,-1.232093065,,,,
4.268666667,-0.979610961,-0.994289094,-0.964261799,-1.304352401,-1.232093065,,,,
4.269,-0.937225194,-0.895811437,-0.992335541,-1.291185215,-1.204047666,,,,
4.269333333,-0.851432677,-0.895811437,-1.007414642,-1.233338281,-1.203423353,,,,
4.269666667,-0.851432677,-1.050351593,-0.978660609,-1.26319633,-1.246986263,,,,
4.27,-0.951622077,-1.008616089,-0.853667227,-1.332383651,-1.330499972,,,,
4.270333333,-0.795313549,-0.966922656,-0.924098735,-1.332907175,-1.261270286,,,,
4.270666667,-0.838762451,-1.022320344,-0.88168434,-1.332907175,-1.190343725,,,,
4.271,-0.978083535,-1.021710818,-0.852817886,-1.290619875,-1.232093065,,,,
4.271333333,-0.950038136,-0.994289094,-1.021090283,-1.304352401,-1.274437473,,,,
4.271666667,-0.963670933,-0.966257845,-0.964261799,-1.332383651,-1.246406224,,,,
4.272,-0.937225194,-0.938919664,-1.007414642,-1.275739941,-1.203423353,,,,
4.272333333,-0.938029669,-0.951221237,-0.924098735,-1.332907175,-1.246406224,,,,
4.272666667,-0.922813792,-0.938226595,-0.908114313,-1.248289903,-1.190343725,,,,
4.273,-0.88121921,-0.951221237,-0.950601046,-1.331859069,-1.287644581,,,,
4.273333333,-0.908387846,-1.021710818,-0.867258395,-1.304352401,-1.260704946,,,,
4.273666667,-0.922813792,-1.049770382,-0.965735681,-1.248289903,-1.274437473,,,,
4.274,-0.88121921,-0.966922656,-0.952101727,-1.220258653,-1.301944141,,,,
4.274333333,-0.951622077,-0.966922656,-0.992335541,-1.3604149,-1.302992247,,,,
4.274666667,-0.965228186,-0.979947636,-0.880040571,-1.290053393,-1.287644581,,,,
4.275,-0.893947337,-1.050351593,-0.980104719,-1.332907175,-1.274989255,,,,
4.275333333,-0.895644308,-1.022320344,-0.924098735,-1.276321152,-1.274989255,,,,
4.275666667,-0.922813792,-0.951221237,-0.896095743,-1.331859069,-1.287644581,,,,
4.276,-0.922813792,-0.951221237,-0.924098735,-1.317559509,-1.316229264,,,,
4.276333333,-0.866779564,-0.994289094,-0.950601046,-1.276901191,-1.204047666,,,,
4.276666667,-0.908387846,-0.923856837,-0.952101727,-1.331859069,-1.260138465,,,,
4.277,-0.966004461,-0.951902236,-0.964999484,-1.233338281,-1.287644581,,,,
4.277333333,-0.978848019,-1.022320344,-0.951352144,-1.3604149,-1.246406224,,,,
4.277666667,-0.922813792,-1.036038435,-0.894481918,-1.317559509,-1.316229264,,,,
4.278,-0.866779564,-0.96559169,-1.007414642,-1.304352401,-1.217765449,,,,
4.278333333,-0.895644308,-0.938919664,-0.979383393,-1.276321152,-1.316229264,,,,
4.278666667,-0.908387846,-0.895811437,-1.007414642,-1.3604149,-1.301944141,,,,
4.279,-0.964450345,-0.923856837,-1.006720173,-1.304352401,-1.189705885,,,,
4.279333333,-0.895644308,-1.007368722,-0.93848151,-1.332907175,-1.246986263,,,,
4.279666667,-0.879492241,-1.02292864,-0.937718568,-1.318636988,-1.358998231,,,,
4.28,-0.978848019,-0.966257845,-0.979383393,-1.346144192,-1.232093065,,,,
4.280333333,-0.935611369,-0.952581861,-0.909701454,-1.248898199,-1.218983271,,,,
4.280666667,-0.88121921,-1.02292864,-0.88168434,-1.248898199,-1.190343725,,,,
4.281,-0.935611369,-0.966922656,-0.936188056,-1.304352401,-1.176002266,,,,
4.281333333,-0.935611369,-1.02292864,-1.006720173,-1.276901191,-1.231497095,,,,
4.281666667,-1.006865132,-0.979947636,-0.980104719,-1.276901191,-1.274437473,,,,
4.282,-0.866779564,-0.979947636,-0.922541482,-1.304352401,-1.358998231,,,,
4.282333333,-0.922813792,-1.007993035,-0.908114313,-1.304352401,-1.260138465,,,,
4.282666667,-0.880356597,-1.022320344,-0.88168434,-1.262007994,-1.274437473,,,,
4.283,-0.950038136,-0.966922656,-1.008107711,-1.331859069,-1.218983271,,,,
4.283333333,-0.935611369,-0.923856837,-0.992335541,-1.304352401,-1.316229264,,,,
4.283666667,-0.838762451,-1.02292864,-0.964999484,-1.38844615,-1.287644581,,,,
4.284,-0.963670933,-0.993651254,-0.867258395,-1.247680377,-1.176002266,,,,
4.284333333,-0.879492241,-0.994289094,-0.951352144,-1.248289903,-1.287644581,,,,
4.284666667,-0.908387846,-0.951221237,-0.894481918,-1.247680377,-1.274989255,,,,
4.285,-0.908387846,-1.050351593,-0.894481918,-1.275739941,-1.260704946,,,,
4.285333333,-0.893947337,-1.02292864,-0.852817886,-1.276321152,-1.274437473,,,,
4.285666667,-0.893947337,-0.924564748,-0.924098735,-1.304352401,-1.218983271,,,,
4.286,-0.921170022,-0.979947636,-0.992335541,-1.248289903,-1.176653606,,,,
4.286333333,-0.963670933,-1.02292864,-1.021769908,-1.276901191,-1.246986263,,,,
4.286666667,-0.895644308,-1.078382843,-0.951352144,-1.248289903,-1.176002266,,,,
4.287,-0.879492241,-1.02292864,-1.035445892,-1.248898199,-1.232093065,,,,
4.287333333,-0.922813792,-0.910195346,-0.923320894,-1.38844615,-1.190343725,,,,
4.287666667,-0.951622077,-0.979947636,-0.992335541,-1.331859069,-1.274437473,,,,
4.288,-0.908387846,-0.993651254,-1.022448164,-1.276901191,-1.246406224,,,,
4.288333333,-0.951622077,-0.951221237,-0.923320894,-1.331859069,-1.203423353,,,,
4.288666667,-0.950038136,-0.966922656,-1.007414642,-1.317559509,-1.315718323,,,,
4.289,-0.951622077,-1.036633202,-0.852817886,-1.332907175,-1.330499972,,,,
4.289333333,-0.839666538,-0.938226595,-1.008107711,-1.304904183,-1.232093065,,,,
4.289666667,-0.866779564,-1.02292864,-0.979383393,-1.304904183,-1.246986263,,,,
4.29,-0.866779564,-1.049770382,-0.964261799,-1.248289903,-1.246986263,,,,
4.290333333,-0.935611369,-1.007993035,-0.909701454,-1.248289903,-1.204047666,,,,
4.290666667,-0.937225194,-1.02292864,-1.006720173,-1.233962594,-1.330499972,,,,
4.291,-0.922813792,-1.050351593,-0.980104719,-1.248289903,-1.287644581,,,,
4.291333333,-0.88121921,-0.937532126,-1.007414642,-1.304352401,-1.302992247,,,,
4.291666667,-0.964450345,-1.021710818,-0.895289645,-1.332907175,-1.218374974,,,,
4.292,-0.866779564,-0.938226595,-0.937718568,-1.276901191,-1.218374974,,,,
4.292333333,-0.895644308,-0.994289094,-1.034779737,-1.332907175,-1.302992247,,,,
4.292666667,-0.937225194,-1.008616089,-0.980104719,-1.275739941,-1.190343725,,,,
4.293,-0.964450345,-1.021710818,-0.950601046,-1.332907175,-1.28872206,,,,
4.293333333,-0.879492241,-1.02292864,-1.022448164,-1.304352401,-1.302992247,,,,
4.293666667,-0.922813792,-0.966257845,-0.924098735,-1.304352401,-1.301944141,,,,
4.294,-0.951622077,-1.02292864,-1.035445892,-1.290053393,-1.232093065,,,,
4.294333333,-0.935611369,-1.007993035,-0.923320894,-1.3604149,-1.204047666,,,,
4.294666667,-0.922813792,-0.994289094,-0.923320894,-1.331859069,-1.274437473,,,,
4.295,-0.922813792,-1.078382843,-0.965735681,-1.290053393,-1.217765449,,,,
4.295333333,-0.879492241,-0.966922656,-0.980104719,-1.248289903,-1.246986263,,,,
4.295666667,-1.006865132,-0.938226595,-1.008107711,-1.3604149,-1.245825013,,,,
4.296,-0.879492241,-1.050351593,-0.908114313,-1.3604149,-1.246986263,,,,
4.296333333,-0.922813792,-0.979947636,-1.007414642,-1.304352401,-1.302992247,,,,
4.296666667,-0.852325348,-1.050351593,-0.980104719,-1.374671215,-1.330499972,,,,
4.297,-0.951622077,-0.895811437,-1.035445892,-1.38844615,-1.231497095,,,,
4.297333333,-0.978083535,-1.007368722,-0.978660609,-1.332907175,-1.232687833,,,,
4.297666667,-1.006865132,-1.050351593,-0.950601046,-1.318636988,-1.28872206,,,,
4.298,-0.866779564,-1.021710818,-1.035445892,-1.332907175,-1.260138465,,,,
4.298333333,-0.922813792,-0.895811437,-0.867258395,-1.276901191,-1.246986263,,,,
4.298666667,-0.866779564,-1.008616089,-1.008107711,-1.233962594,-1.204047666,,,,
4.299,-0.922813792,-1.021710818,-1.049135682,-1.304352401,-1.287644581,,,,
4.299333333,-0.938029669,-1.022320344,-0.979383393,-1.276901191,-1.302992247,,,,
4.299666667,-0.853216218,-0.924564748,-1.091508391,-1.359918633,-1.232093065,,,,
4.3,-0.950038136,-0.951221237,-0.964999484,-1.347162984,-1.203423353,,,,
4.300333333,-0.993231178,-1.021710818,-1.007414642,-1.38844615,-1.260138465,,,,
4.300666667,-0.879492241,-0.938226595,-0.964999484,-1.276901191,-1.232687833,,,,
4.301,-0.922813792,-0.966922656,-0.852817886,-1.3604149,-1.274989255,,,,
4.301333333,-1.006865132,-1.02292864,-0.895289645,-1.304352401,-1.302992247,,,,
4.301666667,-0.923633192,-0.979947636,-0.979383393,-1.276901191,-1.232687833,,,,
4.302,-0.935611369,-0.96559169,-0.950601046,-1.276901191,-1.274989255,,,,
4.302333333,-0.851432677,-0.895073752,-1.008107711,-1.38844615,-1.232093065,,,,
4.302666667,-0.895644308,-1.02292864,-0.895289645,-1.248289903,-1.246406224,,,,
4.303,-0.866779564,-0.938226595,-1.007414642,-1.38844615,-1.330499972,,,,
4.303333333,-0.839666538,-0.937532126,-1.049135682,-1.3604149,-1.232687833,,,,
4.303666667,-0.937225194,-0.937532126,-0.951352144,-1.290053393,-1.246986263,,,,
4.304,-1.006865132,-0.979947636,-0.909701454,-1.262602761,-1.316229264,,,,
4.304333333,-0.879492241,-1.02292864,-0.908114313,-1.276901191,-1.287644581,,,,
4.304666667,-0.922813792,-1.035442465,-1.035445892,-1.304352401,-1.231497095,,,,
4.305,-0.907551805,-1.007368722,-0.980104719,-1.276901191,-1.260138465,,,,
4.305333333,-0.893947337,-0.938226595,-1.007414642,-1.276901191,-1.344274663,,,,
4.305666667,-0.922813792,-0.910195346,-0.965735681,-1.262602761,-1.204047666,,,,
4.306,-0.879492241,-0.938919664,-0.895289645,-1.402688329,-1.246406224,,,,
4.306333333,-0.963670933,-0.923856837,-0.936188056,-1.304352401,-1.274989255,,,,
4.306666667,-0.880356597,-0.966922656,-0.93848151,-1.331859069,-1.287644581,,,,
4.307,-0.979610961,-0.994289094,-1.035445892,-1.275739941,-1.17534961,,,,
4.307333333,-0.852325348,-0.96559169,-0.896095743,-1.275739941,-1.315718323,,,,
4.307666667,-0.963670933,-1.007368722,-0.895289645,-1.3604149,-1.28872206,,,,
4.308,-0.965228186,-0.96559169,-0.965735681,-1.276901191,-1.17534961,,,,
4.308333333,-0.853216218,-0.951221237,-0.980104719,-1.276321152,-1.287644581,,,,
4.308666667,-0.879492241,-0.966922656,-1.007414642,-1.248289903,-1.218374974,,,,
4.309,-0.824294098,-1.02292864,-1.035445892,-1.304352401,-1.260138465,,,,
4.309333333,-0.964450345,-1.050351593,-0.950601046,-1.276901191,-1.301944141,,,,
4.309666667,-0.852325348,-1.022320344,-0.923320894,-1.276901191,-1.302468723,,,,
4.31,-0.879492241,-0.980598975,-0.924098735,-1.304352401,-1.246986263,,,,
4.310333333,-0.964450345,-1.050351593,-0.867258395,-1.346654102,-1.204047666,,,,
4.310666667,-0.895644308,-1.02292864,-0.936954084,-1.289485766,-1.287644581,,,,
4.311,-1.006865132,-1.02292864,-0.979383393,-1.359918633,-1.260138465,,,,
4.311333333,-1.006865132,-0.938919664,-0.979383393,-1.262007994,-1.260138465,,,,
4.311666667,-0.908387846,-0.951221237,-1.007414642,-1.360910167,-1.246406224,,,,
4.312,-0.866779564,-1.050351593,-0.896095743,-1.331859069,-1.204047666,,,,
4.312333333,-0.935611369,-0.979947636,-0.952101727,-1.331859069,-1.176002266,,,,
4.312666667,-0.894796678,-0.994289094,-0.964999484,-1.304352401,-1.231497095,,,,
4.313,-0.88121921,-1.022320344,-0.992335541,-1.38844615,-1.218374974,,,,
4.313333333,-0.923633192,-1.050351593,-0.936954084,-1.332383651,-1.260138465,,,,
4.313666667,-0.895644308,-0.938226595,-0.895289645,-1.318636988,-1.330499972,,,,
4.314,-0.908387846,-0.951221237,-0.951352144,-1.275739941,-1.232687833,,,,
4.314333333,-0.937225194,-1.02292864,-1.008107711,-1.261412024,-1.260138465,,,,
4.314666667,-0.922813792,-0.994289094,-1.035445892,-1.275739941,-1.302468723,,,,
4.315,-0.966004461,-0.910195346,-0.992335541,-1.332907175,-1.231497095,,,,
4.315333333,-0.951622077,-1.050351593,-0.993044883,-1.276901191,-1.231497095,,,,
4.315666667,-0.879492241,-1.022320344,-1.006720173,-1.359918633,-1.330499972,,,,
4.316,-0.867655423,-1.007993035,-0.922541482,-1.289485766,-1.302992247,,,,
4.316333333,-0.950830905,-0.994289094,-0.93848151,-1.304352401,-1.317248056,,,,
4.316666667,-0.895644308,-0.994289094,-0.950601046,-1.332907175,-1.260138465,,,,
4.317,-0.966004461,-1.036038435,-0.952101727,-1.248289903,-1.204047666,,,,
4.317333333,-0.966004461,-0.994289094,-1.007414642,-1.304352401,-1.287644581,,,,
4.317666667,-0.922813792,-0.994289094,-1.008107711,-1.303799505,-1.245825013,,,,
4.318,-0.922813792,-1.036038435,-1.007414642,-1.359918633,-1.330003705,,,,
4.318333333,-0.935611369,-0.979947636,-0.964261799,-1.346654102,-1.218983271,,,,
4.318666667,-0.895644308,-0.979947636,-0.924098735,-1.360910167,-1.302992247,,,,
4.319,-0.963670933,-1.050351593,-0.923320894,-1.261412024,-1.260138465,,,,
4.319333333,-0.951622077,-0.951221237,-1.049787022,-1.248289903,-1.28872206,,,,
4.319666667,-0.935611369,-0.937532126,-0.964999484,-1.304352401,-1.301944141,,,,
4.32,-0.866779564,-0.994289094,-0.922541482,-1.304904183,-1.358531221,,,,
4.320333333,-0.879492241,-1.007368722,-0.951352144,-1.332383651,-1.232093065,,,,
4.320666667,-0.922813792,-1.02292864,-1.006720173,-1.276901191,-1.274437473,,,,
4.321,-0.867655423,-1.02292864,-1.034779737,-1.374189592,-1.330003705,,,,
4.321333333,-0.922813792,-0.966922656,-0.924098735,-1.304352401,-1.232093065,,,,
4.321666667,-0.852325348,-1.022320344,-0.909701454,-1.318098793,-1.316229264,,,,
4.322,-0.88121921,-0.895811437,-0.908114313,-1.233962594,-1.260138465,,,,
4.322333333,-0.922813792,-1.078382843,-0.979383393,-1.248289903,-1.203423353,,,,
4.322666667,-0.908387846,-0.96559169,-1.035445892,-1.233962594,-1.246406224,,,,
4.323,-0.880356597,-1.02292864,-1.036110703,-1.275739941,-1.245825013,,,,
4.323333333,-0.951622077,-0.994289094,-1.008107711,-1.248289903,-1.245825013,,,,
4.323666667,-0.992481595,-1.050931632,-0.910492626,-1.360910167,-1.218374974,,,,
4.324,-0.907551805,-0.966922656,-0.936954084,-1.332907175,-1.274437473,,,,
4.324333333,-1.006865132,-0.979947636,-0.99445928,-1.387978197,-1.245825013,,,,
4.324666667,-0.922813792,-1.007368722,-0.950601046,-1.3604149,-1.246986263,,,,
4.325,-0.908387846,-1.02292864,-0.924098735,-1.38844615,-1.273884577,,,,
4.325333333,-0.88121921,-1.064083834,-0.908114313,-1.331859069,-1.260138465,,,,
4.325666667,-0.922813792,-0.966922656,-0.980104719,-1.275739941,-1.246986263,,,,
4.326,-0.922813792,-0.96559169,-0.992335541,-1.276901191,-1.387001223,,,,
4.326333333,-0.978083535,-1.022320344,-0.924098735,-1.375151869,-1.218374974,,,,
4.326666667,-0.951622077,-1.037226771,-0.895289645,-1.317559509,-1.274437473,,,,
4.327,-0.966004461,-1.022320344,-0.867258395,-1.276901191,-1.316229264,,,,
4.327333333,-0.951622077,-0.966922656,-1.008107711,-1.359918633,-1.246986263,,,,
4.327666667,-0.908387846,-0.910195346,-0.979383393,-1.248289903,-1.316229264,,,,
4.328,-0.910054878,-0.910195346,-0.867258395,-1.347162984,-1.302992247,,,,
4.328333333,-0.993979252,-1.007368722,-0.979383393,-1.304352401,-1.218374974,,,,
4.328666667,-0.922813792,-1.02292864,-0.936188056,-1.276901191,-1.315718323,,,,
4.329,-0.88121921,-0.951221237,-0.895289645,-1.276901191,-1.231497095,,,,
4.329333333,-0.978848019,-0.96559169,-0.908114313,-1.347162984,-1.330499972,,,,
4.329666667,-0.937225194,-0.994289094,-1.006720173,-1.360910167,-1.301944141,,,,
4.33,-0.966004461,-0.910195346,-0.936954084,-1.304352401,-1.232687833,,,,
4.330333333,-0.978848019,-1.064083834,-0.979383393,-1.304352401,-1.344274663,,,,
4.330666667,-0.866779564,-1.007368722,-1.006720173,-1.345633252,-1.330003705,,,,
4.331,-0.908387846,-0.994289094,-1.008107711,-1.275739941,-1.287644581,,,,
4.331333333,-0.895644308,-0.993651254,-1.035445892,-1.276901191,-1.330499972,,,,
4.331666667,-0.937225194,-0.979947636,-0.924098735,-1.276901191,-1.246986263,,,,
4.332,-0.922813792,-1.037226771,-0.923320894,-1.304352401,-1.358531221,,,,
4.332333333,-0.979610961,-0.966922656,-0.951352144,-1.38844615,-1.260138465,,,,
4.332666667,-0.935611369,-0.994289094,-0.978660609,-1.318098793,-1.245825013,,,,
4.333,-0.922813792,-1.02292864,-1.008107711,-1.276901191,-1.302992247,,,,
4.333333333,-0.922813792,-1.007368722,-0.951352144,-1.345633252,-1.218374974,,,,
4.333666667,-0.922813792,-1.02292864,-0.924098735,-1.305454853,-1.218374974,,,,
4.334,-1.034882246,-0.966922656,-0.908908685,-1.248289903,-1.231497095,,,,
4.334333333,-0.922813792,-0.923147494,-1.008107711,-1.291185215,-1.302992247,,,,
4.334666667,-0.838762451,-0.938919664,-0.979383393,-1.332907175,-1.204047666,,,,
4.335,-0.935611369,-1.035442465,-1.006720173,-1.248289903,-1.231497095,,,,
4.335333333,-0.963670933,-1.035442465,-0.979383393,-1.276901191,-1.204047666,,,,
4.335666667,-0.951622077,-1.007368722,-0.979383393,-1.248289903,-1.246986263,,,,
4.336,-0.866779564,-1.050931632,-1.035445892,-1.38844615,-1.315718323,,,,
4.336333333,-0.867655423,-1.007368722,-1.035445892,-1.248289903,-1.218374974,,,,
4.336666667,-0.922813792,-0.966922656,-0.936188056,-1.332907175,-1.302992247,,,,
4.337,-0.879492241,-1.049770382,-1.008107711,-1.402688329,-1.315718323,,,,
4.337333333,-0.895644308,-1.050351593,-1.008107711,-1.359918633,-1.246986263,,,,
4.337666667,-0.908387846,-0.979947636,-1.008107711,-1.38844615,-1.315718323,,,,
