test,sample1,sample2,sample2,sample3,sample3,R=10mm,H=18mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
0.914,-1.173709755,-1.27779866,-1.27779866,-1.189308552,-1.066759697,,,,
0.914333333,-1.243688138,-1.263626709,-1.193974663,-1.160370598,-1.206915944,,,,
0.914666667,-1.258214827,-1.250334627,-1.305858224,-1.160370598,-1.136625187,,,,
0.915,-1.173709755,-1.306340611,-1.250334627,-1.244932299,-1.136199276,,,,
0.915333333,-1.258540549,-1.27779866,-1.306099661,-1.272963548,-1.080051791,,,,
0.915666667,-1.174121079,-1.278068412,-1.250037162,-1.188430161,-1.150853445,,,,
0.916,-1.159892821,-1.36216216,-1.236177413,-1.230320623,-1.178884695,,,,
0.916333333,-1.230183578,-1.250334627,-1.249739097,-1.16130556,-1.06626343,,,,
0.916666667,-1.229828883,-1.250037162,-1.278337619,-1.16083855,-1.15126394,,,,
0.917,-1.14608983,-1.250037162,-1.222331635,-1.20224688,-1.066759697,,,,
0.917333333,-1.258540549,-1.333917788,-1.222005913,-1.1888698,-1.066759697,,,,
0.917666667,-1.174531573,-1.263626709,-1.278068412,-1.146099395,-1.207269924,,,,
0.918,-1.215614396,-1.306340611,-1.193974663,-1.217311544,-1.066759697,,,,
0.918333333,-1.174121079,-1.334343603,-1.333917788,-1.1888698,-1.108579788,,,,
0.918666667,-1.174121079,-1.306099661,-1.250334627,-1.132311034,-1.094322994,,,,
0.919,-1.257888447,-1.263626709,-1.249739097,-1.230320623,-1.122382558,,,,
0.919333333,-1.174121079,-1.306099661,-1.193974663,-1.146099395,-1.178884695,,,,
0.919666667,-1.258540549,-1.29221164,-1.305858224,-1.175533154,-1.052488989,,,,
0.92,-1.187938221,-1.306099661,-1.249739097,-1.160370598,-1.15126394,,,,
0.920333333,-1.174121079,-1.263626709,-1.320455346,-1.160370598,-1.122382558,,,,
0.920666667,-1.257888447,-1.33413091,-1.249739097,-1.189308552,-1.150442121,,,,
0.921,-1.14608983,-1.390193409,-1.319774194,-1.16130556,-1.206915944,,,,
0.921333333,-1.300686491,-1.306099661,-1.278068412,-1.20224688,-1.108579788,,,,
0.921666667,-1.286246077,-1.320455346,-1.306340611,-1.174627392,-1.206915944,,,,
0.922,-1.286246077,-1.334343603,-1.222331635,-1.1888698,-1.165463319,,,,
0.922333333,-1.216719837,-1.222005913,-1.36216216,-1.287149184,-1.206561249,,,,
0.922666667,-1.174531573,-1.334343603,-1.306099661,-1.16130556,-1.080051791,,,,
0.923,-1.258214827,-1.361977352,-1.33413091,-1.17508073,-1.122822196,,,,
0.923333333,-1.286246077,-1.334343603,-1.278068412,-1.188430161,-1.136199276,,,,
0.923666667,-1.202152328,-1.278068412,-1.29221164,-1.231114957,-1.164273019,,,,
0.924,-1.173709755,-1.320228754,-1.222005913,-1.245314536,-1.179266932,,,,
0.924333333,-1.257888447,-1.320228754,-1.319774194,-1.1888698,-1.206915944,,,,
0.924666667,-1.201769319,-1.278068412,-1.278337619,-1.230320623,-1.150853445,,,,
0.925,-1.272074419,-1.264194526,-1.29221164,-1.245314536,-1.178884695,,,,
0.925333333,-1.272697607,-1.319774194,-1.222005913,-1.132807301,-1.15126394,,,,
0.925666667,-1.173709755,-1.390193409,-1.320001703,-1.16130556,-1.178501685,,,,
0.926,-1.188730953,-1.376092503,-1.404280094,-1.16130556,-1.179266932,,,,
0.926333333,-1.173709755,-1.334343603,-1.29221164,-1.202672791,-1.136625187,,,,
0.926666667,-1.216719837,-1.291956304,-1.222331635,-1.16130556,-1.108579788,,,,
0.927,-1.258214827,-1.319774194,-1.235552966,-1.174173138,-1.15126394,,,,
0.927333333,-1.286246077,-1.376092503,-1.306340611,-1.189308552,-1.150853445,,,,
0.927666667,-1.257888447,-1.264194526,-1.222331635,-1.272963548,-1.095257956,,,,
0.928,-1.230183578,-1.292466461,-1.33413091,-1.244549289,-1.052488989,,,,
0.928333333,-1.173709755,-1.361977352,-1.36216216,-1.217311544,-1.150853445,,,,
0.928666667,-1.257888447,-1.305858224,-1.222005913,-1.244932299,-1.066759697,,,,
0.929,-1.174531573,-1.306099661,-1.278068412,-1.217311544,-1.10948555,,,,
0.929333333,-1.328420554,-1.306099661,-1.222005913,-1.25876359,-1.136625187,,,,
0.929666667,-1.258540549,-1.376433115,-1.193974663,-1.272963548,-1.123260948,,,,
0.93,-1.258540549,-1.390193409,-1.264477577,-1.203097843,-1.150853445,,,,
0.930333333,-1.244369214,-1.320228754,-1.319774194,-1.16130556,-1.179266932,,,,
0.930666667,-1.230183578,-1.376433115,-1.320455346,-1.1888698,-1.150853445,,,,
0.931,-1.187540653,-1.292466461,-1.390193409,-1.188430161,-1.066759697,,,,
0.931333333,-1.174121079,-1.390193409,-1.306099661,-1.216901049,-1.192715986,,,,
0.931666667,-1.230183578,-1.33413091,-1.33413091,-1.272963548,-1.234947193,,,,
0.932,-1.174121079,-1.27779866,-1.306099661,-1.231114957,-1.150442121,,,,
0.932333333,-1.15946691,-1.27779866,-1.264477577,-1.132807301,-1.123260948,,,,
0.932666667,-1.258540549,-1.348245867,-1.249739097,-1.231114957,-1.108579788,,,,
0.933,-1.174121079,-1.362346595,-1.306099661,-1.188430161,-1.136625187,,,,
0.933333333,-1.174121079,-1.306099661,-1.292466461,-1.16130556,-1.066759697,,,,
0.933666667,-1.230183578,-1.361977352,-1.305858224,-1.1888698,-1.094322994,,,,
0.934,-1.174121079,-1.390193409,-1.36216216,-1.217311544,-1.094322994,,,,
0.934333333,-1.300686491,-1.278337619,-1.249739097,-1.245314536,-1.123260948,,,,
0.934666667,-1.230183578,-1.291956304,-1.264477577,-1.217311544,-1.122822196,,,,
0.935,-1.286246077,-1.33413091,-1.320228754,-1.287149184,-1.150853445,,,,
0.935333333,-1.258214827,-1.362346595,-1.306099661,-1.245314536,-1.179266932,,,,
0.935666667,-1.174121079,-1.33413091,-1.250037162,-1.259499808,-1.080534388,,,,
0.936,-1.187540653,-1.376433115,-1.36216216,-1.231114957,-1.234947193,,,,
0.936333333,-1.230183578,-1.348245867,-1.319774194,-1.244549289,-1.136199276,,,,
0.936666667,-1.314277326,-1.305858224,-1.306340611,-1.188430161,-1.136625187,,,,
0.937,-1.258214827,-1.305858224,-1.320228754,-1.174173138,-1.179266932,,,,
0.937333333,-1.229828883,-1.390193409,-1.222005913,-1.244549289,-1.095257956,,,,
0.937666667,-1.229828883,-1.33413091,-1.27779866,-1.272963548,-1.052488989,,,,
0.938,-1.258540549,-1.278068412,-1.250334627,-1.216901049,-1.095257956,,,,
0.938333333,-1.258214827,-1.361977352,-1.263626709,-1.287149184,-1.178884695,,,,
0.938666667,-1.258540549,-1.390193409,-1.334343603,-1.216901049,-1.123260948,,,,
0.939,-1.314277326,-1.305858224,-1.33413091,-1.300994797,-1.179266932,,,,
0.939333333,-1.257888447,-1.263910904,-1.348444231,-1.245314536,-1.123260948,,,,
0.939666667,-1.202152328,-1.347847937,-1.306340611,-1.16083855,-1.066759697,,,,
0.94,-1.272697607,-1.306099661,-1.292466461,-1.132807301,-1.150853445,,,,
0.940333333,-1.328420554,-1.306340611,-1.236177413,-1.272608853,-1.150442121,,,,
0.940666667,-1.202534565,-1.348245867,-1.306099661,-1.146099395,-1.178884695,,,,
0.941,-1.257888447,-1.320455346,-1.334343603,-1.231114957,-1.150853445,,,,
0.941333333,-1.285948011,-1.348245867,-1.306340611,-1.188430161,-1.207269924,,,,
0.941666667,-1.188334986,-1.320455346,-1.250037162,-1.28680899,-1.206561249,,,,
0.942,-1.202534565,-1.305858224,-1.222005913,-1.16130556,-1.108125534,,,,
0.942333333,-1.24402902,-1.361977352,-1.165560405,-1.300994797,-1.192346762,,,,
0.942666667,-1.257888447,-1.390193409,-1.306099661,-1.259499808,-1.193084466,,,,
0.943,-1.230537557,-1.306099661,-1.390193409,-1.189308552,-1.108125534,,,,
0.943333333,-1.174121079,-1.320001703,-1.320228754,-1.16130556,-1.052488989,,,,
0.943666667,-1.286543541,-1.376262981,-1.27779866,-1.174173138,-1.150853445,,,,
0.944,-1.257888447,-1.278068412,-1.29221164,-1.16083855,-1.095257956,,,,
0.944333333,-1.201769319,-1.390193409,-1.319774194,-1.300994797,-1.066759697,,,,
0.944666667,-1.201769319,-1.306340611,-1.278337619,-1.245314536,-1.123260948,,,,
0.945,-1.21598362,-1.361977352,-1.361977352,-1.174173138,-1.192715986,,,,
0.945333333,-1.300686491,-1.334343603,-1.250037162,-1.244932299,-1.178884695,,,,
0.945666667,-1.258540549,-1.361977352,-1.291956304,-1.244932299,-1.123260948,,,,
0.946,-1.314277326,-1.319774194,-1.27779866,-1.300994797,-1.193084466,,,,
0.946333333,-1.271761881,-1.320228754,-1.250334627,-1.244932299,-1.150853445,,,,
0.946666667,-1.314277326,-1.27779866,-1.33413091,-1.314541851,-1.207269924,,,,
0.947,-1.243688138,-1.33413091,-1.361977352,-1.273317528,-1.123260948,,,,
0.947333333,-1.229828883,-1.361977352,-1.27779866,-1.273317528,-1.234947193,,,,
0.947666667,-1.342308575,-1.305858224,-1.264194526,-1.203522038,-1.094790946,,,,
0.948,-1.21598362,-1.320455346,-1.36216216,-1.132807301,-1.178884695,,,,
0.948333333,-1.202534565,-1.33413091,-1.348444231,-1.216901049,-1.150853445,,,,
0.948666667,-1.285948011,-1.333917788,-1.333917788,-1.132807301,-1.123260948,,,,
0.949,-1.202534565,-1.305858224,-1.33413091,-1.272963548,-1.179266932,,,,
0.949333333,-1.285948011,-1.33413091,-1.306099661,-1.272608853,-1.164273019,,,,
0.949666667,-1.258214827,-1.361977352,-1.306340611,-1.217311544,-1.206915944,,,,
0.95,-1.328420554,-1.418224659,-1.264194526,-1.315166297,-1.094790946,,,,
0.950333333,-1.202152328,-1.36216216,-1.263626709,-1.202672791,-1.094790946,,,,
0.950666667,-1.258214827,-1.36216216,-1.348444231,-1.300994797,-1.150853445,,,,
0.951,-1.215614396,-1.264194526,-1.27779866,-1.272963548,-1.207269924,,,,
0.951333333,-1.243688138,-1.404422,-1.361977352,-1.216489725,-1.192346762,,,,
0.951666667,-1.258214827,-1.250037162,-1.36216216,-1.231114957,-1.150853445,,,,
0.952,-1.258214827,-1.306340611,-1.263626709,-1.28680899,-1.179266932,,,,
0.952333333,-1.286246077,-1.376433115,-1.29221164,-1.272608853,-1.206561249,,,,
0.952666667,-1.258214827,-1.390036916,-1.333917788,-1.16083855,-1.122822196,,,,
0.953,-1.230183578,-1.390349587,-1.348444231,-1.20224688,-1.123260948,,,,
0.953333333,-1.230537557,-1.33413091,-1.390193409,-1.245314536,-1.122382558,,,,
0.953666667,-1.314007575,-1.306340611,-1.27779866,-1.17508073,-1.136625187,,,,
0.954,-1.258214827,-1.305858224,-1.376092503,-1.244932299,-1.178884695,,,,
0.954333333,-1.314007575,-1.36216216,-1.361977352,-1.16083855,-1.178884695,,,,
0.954666667,-1.300686491,-1.418224659,-1.390193409,-1.203522038,-1.150853445,,,,
0.955,-1.258214827,-1.36216216,-1.263626709,-1.132807301,-1.136199276,,,,
0.955333333,-1.342308575,-1.306099661,-1.333917788,-1.189308552,-1.094790946,,,,
0.955666667,-1.272074419,-1.390036916,-1.347847937,-1.17508073,-1.137474434,,,,
0.956,-1.299835624,-1.390036916,-1.390193409,-1.16083855,-1.165067353,,,,
0.956333333,-1.314546533,-1.306340611,-1.361977352,-1.272608853,-1.178884695,,,,
0.956666667,-1.314546533,-1.418224659,-1.306099661,-1.1888698,-1.137474434,,,,
0.957,-1.187540653,-1.306099661,-1.291956304,-1.244932299,-1.164670587,,,,
0.957333333,-1.230183578,-1.333917788,-1.320228754,-1.300994797,-1.164273019,,,,
0.957666667,-1.202152328,-1.390036916,-1.390193409,-1.189308552,-1.192346762,,,,
0.958,-1.230537557,-1.41809648,-1.27779866,-1.231114957,-1.136199276,,,,
0.958333333,-1.257888447,-1.278068412,-1.306340611,-1.203522038,-1.192346762,,,,
0.958666667,-1.216719837,-1.418224659,-1.278337619,-1.245314536,-1.192346762,,,,
0.959,-1.328675376,-1.390193409,-1.264477577,-1.244549289,-1.220761386,,,,
0.959333333,-1.258214827,-1.390036916,-1.390036916,-1.202672791,-1.178884695,,,,
0.959666667,-1.230183578,-1.376262981,-1.361977352,-1.287488692,-1.164273019,,,,
0.96,-1.230537557,-1.33413091,-1.334343603,-1.272608853,-1.109033126,,,,
0.960333333,-1.342308575,-1.333917788,-1.348444231,-1.216489725,-1.234947193,,,,
0.960666667,-1.285948011,-1.320455346,-1.250037162,-1.230718191,-1.235272916,,,,
0.961,-1.314007575,-1.306340611,-1.33413091,-1.216489725,-1.192715986,,,,
0.961333333,-1.258214827,-1.333917788,-1.292466461,-1.300994797,-1.234947193,,,,
0.961666667,-1.202152328,-1.348047103,-1.278337619,-1.273317528,-1.150853445,,,,
0.962,-1.258214827,-1.390036916,-1.306340611,-1.272608853,-1.192346762,,,,
0.962333333,-1.314007575,-1.334343603,-1.263626709,-1.272608853,-1.234947193,,,,
0.962666667,-1.202152328,-1.33413091,-1.334343603,-1.244932299,-1.165463319,,,,
0.963,-1.314546533,-1.305858224,-1.390193409,-1.174627392,-1.052488989,,,,
0.963333333,-1.24402902,-1.418224659,-1.305858224,-1.272608853,-1.178884695,,,,
0.963666667,-1.258214827,-1.390193409,-1.418224659,-1.25913207,-1.234947193,,,,
0.964,-1.286543541,-1.404422,-1.361977352,-1.244549289,-1.164670587,,,,
0.964333333,-1.244708722,-1.319774194,-1.291700452,-1.259499808,-1.221441088,,,,
0.964666667,-1.230183578,-1.404137902,-1.320001703,-1.244549289,-1.150442121,,,,
0.965,-1.356437668,-1.418352579,-1.362346595,-1.272963548,-1.136199276,,,,
0.965333333,-1.286246077,-1.334343603,-1.278068412,-1.273317528,-1.220420504,,,,
0.965666667,-1.2163521,-1.306099661,-1.376092503,-1.273317528,-1.150442121,,,,
0.966,-1.300686491,-1.41809648,-1.29221164,-1.203522038,-1.150442121,,,,
0.966333333,-1.314277326,-1.418224659,-1.320001703,-1.16083855,-1.15126394,,,,
0.966666667,-1.286543541,-1.390036916,-1.278068412,-1.244932299,-1.150853445,,,,
0.967,-1.202152328,-1.333917788,-1.306340611,-1.217311544,-1.192715986,,,,
0.967333333,-1.257888447,-1.362346595,-1.333917788,-1.25913207,-1.150442121,,,,
0.967666667,-1.286246077,-1.320228754,-1.306340611,-1.203522038,-1.206561249,,,,
0.968,-1.229828883,-1.333917788,-1.361977352,-1.272608853,-1.150442121,,,,
0.968333333,-1.230537557,-1.334343603,-1.348245867,-1.272608853,-1.178884695,,,,
0.968666667,-1.230537557,-1.361977352,-1.361977352,-1.300668417,-1.207269924,,,,
0.969,-1.202152328,-1.418224659,-1.33413091,-1.300668417,-1.178884695,,,,
0.969333333,-1.272386327,-1.376262981,-1.390193409,-1.216489725,-1.193084466,,,,
0.969666667,-1.314546533,-1.36216216,-1.33413091,-1.272608853,-1.164670587,,,,
0.97,-1.300403441,-1.306099661,-1.334343603,-1.244932299,-1.136199276,,,,
0.970333333,-1.257888447,-1.404280094,-1.404280094,-1.329026047,-1.15126394,,,,
0.970666667,-1.300403441,-1.418352579,-1.361977352,-1.244932299,-1.192346762,,,,
0.971,-1.24402902,-1.376092503,-1.376262981,-1.272963548,-1.262978443,,,,
0.971333333,-1.258540549,-1.404280094,-1.29221164,-1.216489725,-1.207269924,,,,
0.971666667,-1.230537557,-1.390193409,-1.376433115,-1.244932299,-1.206915944,,,,
0.972,-1.286246077,-1.41809648,-1.348245867,-1.189308552,-1.178884695,,,,
0.972333333,-1.229828883,-1.278068412,-1.306340611,-1.230320623,-1.15126394,,,,
0.972666667,-1.286246077,-1.390193409,-1.278068412,-1.1888698,-1.136199276,,,,
0.973,-1.230183578,-1.432410885,-1.320455346,-1.315477577,-1.235272916,,,,
0.973333333,-1.257888447,-1.362346595,-1.33413091,-1.174627392,-1.178884695,,,,
0.973666667,-1.257888447,-1.362346595,-1.250037162,-1.300668417,-1.206915944,,,,
0.974,-1.229828883,-1.404280094,-1.390349587,-1.315166297,-1.150442121,,,,
0.974333333,-1.257888447,-1.361977352,-1.33413091,-1.1888698,-1.207269924,,,,
0.974666667,-1.356437668,-1.390193409,-1.36216216,-1.328727981,-1.122822196,,,,
0.975,-1.286246077,-1.291956304,-1.390193409,-1.272608853,-1.276852185,,,,
0.975333333,-1.258214827,-1.390349587,-1.376262981,-1.1888698,-1.276852185,,,,
0.975666667,-1.342549525,-1.376262981,-1.33413091,-1.244932299,-1.178501685,,,,
0.976,-1.230183578,-1.320228754,-1.305858224,-1.216901049,-1.262978443,,,,
0.976333333,-1.314277326,-1.376262981,-1.36216216,-1.287149184,-1.164670587,,,,
0.976666667,-1.328675376,-1.362346595,-1.418224659,-1.25913207,-1.178884695,,,,
0.977,-1.286246077,-1.33413091,-1.306099661,-1.300668417,-1.220420504,,,,
0.977333333,-1.257888447,-1.362346595,-1.333917788,-1.272963548,-1.235272916,,,,
0.977666667,-1.272074419,-1.348444231,-1.348047103,-1.272963548,-1.206561249,,,,
0.978,-1.202152328,-1.390193409,-1.390193409,-1.328727981,-1.206915944,,,,
0.978333333,-1.342549525,-1.361977352,-1.33413091,-1.146581992,-1.262978443,,,,
0.978666667,-1.258540549,-1.348444231,-1.41809648,-1.328727981,-1.164670587,,,,
0.979,-1.300119819,-1.33413091,-1.278068412,-1.357057296,-1.235272916,,,,
0.979333333,-1.384454781,-1.306099661,-1.390349587,-1.217311544,-1.164670587,,,,
0.979666667,-1.314007575,-1.334343603,-1.33413091,-1.17508073,-1.150442121,,,,
0.98,-1.21598362,-1.306099661,-1.319774194,-1.258394366,-1.165067353,,,,
0.980333333,-1.327909366,-1.362346595,-1.376262981,-1.230320623,-1.150442121,,,,
0.980666667,-1.314007575,-1.432297208,-1.306340611,-1.217311544,-1.164273019,,,,
0.981,-1.2163521,-1.390193409,-1.376262981,-1.273317528,-1.234620813,,,,
0.981333333,-1.314007575,-1.320001703,-1.306099661,-1.300668417,-1.122822196,,,,
0.981666667,-1.35666426,-1.390193409,-1.390193409,-1.1888698,-1.206915944,,,,
0.982,-1.384454781,-1.41809648,-1.334343603,-1.300994797,-1.178501685,,,,
0.982333333,-1.314277326,-1.446255908,-1.333917788,-1.244932299,-1.193084466,,,,
0.982666667,-1.286543541,-1.362346595,-1.33413091,-1.25876359,-1.234947193,,,,
0.983,-1.286246077,-1.446255908,-1.36216216,-1.273317528,-1.235272916,,,,
0.983333333,-1.314007575,-1.334343603,-1.319774194,-1.272963548,-1.122822196,,,,
0.983666667,-1.258540549,-1.446255908,-1.404280094,-1.273317528,-1.234620813,,,,
0.984,-1.314277326,-1.41809648,-1.432297208,-1.216489725,-1.080534388,,,,
0.984333333,-1.300119819,-1.361977352,-1.376262981,-1.300668417,-1.179266932,,,,
0.984666667,-1.314277326,-1.432410885,-1.306340611,-1.230320623,-1.137050239,,,,
0.985,-1.286246077,-1.390193409,-1.376433115,-1.272963548,-1.165463319,,,,
0.985333333,-1.314277326,-1.403995422,-1.334343603,-1.272963548,-1.164273019,,,,
0.985666667,-1.271761881,-1.460314321,-1.33413091,-1.272963548,-1.235272916,,,,
0.986,-1.300403441,-1.404280094,-1.390349587,-1.272963548,-1.206915944,,,,
0.986333333,-1.314546533,-1.446255908,-1.333917788,-1.16083855,-1.220761386,,,,
0.986666667,-1.272697607,-1.404280094,-1.376262981,-1.329026047,-1.262680377,,,,
0.987,-1.35666426,-1.361977352,-1.36216216,-1.273317528,-1.235272916,,,,
0.987333333,-1.187938221,-1.446156044,-1.29221164,-1.286468108,-1.179266932,,,,
0.987666667,-1.314277326,-1.404280094,-1.36216216,-1.230320623,-1.262978443,,,,
0.988,-1.258540549,-1.347847937,-1.37592168,-1.286468108,-1.15126394,,,,
0.988333333,-1.300119819,-1.36216216,-1.418224659,-1.244932299,-1.122382558,,,,
0.988666667,-1.258540549,-1.33413091,-1.432297208,-1.244549289,-1.206915944,,,,
0.989,-1.356210618,-1.418224659,-1.41809648,-1.30132052,-1.234620813,,,,
0.989333333,-1.258540549,-1.36216216,-1.278068412,-1.1888698,-1.262978443,,,,
0.989666667,-1.314277326,-1.361977352,-1.278068412,-1.272963548,-1.164273019,,,,
0.99,-1.257888447,-1.390193409,-1.390193409,-1.273317528,-1.164670587,,,,
0.990333333,-1.271761881,-1.418352579,-1.418224659,-1.216489725,-1.136199276,,,,
0.990666667,-1.286543541,-1.36216216,-1.446255908,-1.245314536,-1.178501685,,,,
0.991,-1.286246077,-1.41809648,-1.334343603,-1.287149184,-1.248494247,,,,
0.991333333,-1.314277326,-1.376433115,-1.306099661,-1.30132052,-1.235272916,,,,
0.991666667,-1.356210618,-1.376092503,-1.36216216,-1.328727981,-1.234947193,,,,
0.992,-1.342549525,-1.404422,-1.404280094,-1.300668417,-1.178501685,,,,
0.992333333,-1.328420554,-1.362346595,-1.390193409,-1.30132052,-1.136625187,,,,
0.992666667,-1.286246077,-1.390193409,-1.390349587,-1.30132052,-1.27656799,,,,
0.993,-1.342067139,-1.432297208,-1.320228754,-1.25876359,-1.262978443,,,,
0.993333333,-1.286246077,-1.404280094,-1.418224659,-1.30132052,-1.165067353,,,,
0.993666667,-1.258540549,-1.33413091,-1.36216216,-1.314541851,-1.108579788,,,,
0.994,-1.342549525,-1.390349587,-1.306099661,-1.245314536,-1.262978443,,,,
0.994333333,-1.300686491,-1.390193409,-1.361977352,-1.272963548,-1.206915944,,,,
0.994666667,-1.257888447,-1.362346595,-1.37592168,-1.300668417,-1.164273019,,,,
0.995,-1.314546533,-1.390193409,-1.390193409,-1.300994797,-1.150853445,,,,
0.995333333,-1.342549525,-1.320228754,-1.334343603,-1.28680899,-1.137050239,,,,
0.995666667,-1.300686491,-1.432297208,-1.33413091,-1.244549289,-1.150853445,,,,
0.996,-1.257888447,-1.474215608,-1.390036916,-1.357057296,-1.248494247,,,,
0.996333333,-1.342549525,-1.390193409,-1.390036916,-1.371200525,-1.206915944,,,,
0.996666667,-1.286246077,-1.418224659,-1.432410885,-1.216901049,-1.150853445,,,,
0.997,-1.257888447,-1.390193409,-1.348047103,-1.259499808,-1.27656799,,,,
0.997333333,-1.327909366,-1.418352579,-1.347847937,-1.329323512,-1.22110158,,,,
0.997666667,-1.24402902,-1.347847937,-1.334343603,-1.287149184,-1.206915944,,,,
0.998,-1.342067139,-1.36216216,-1.418224659,-1.216901049,-1.178501685,,,,
0.998333333,-1.356210618,-1.474287158,-1.348047103,-1.216489725,-1.206915944,,,,
0.998666667,-1.314546533,-1.390349587,-1.446156044,-1.342899789,-1.276852185,,,,
