test,sample0,sample0,sample1,sample1,sample2,sample2,R=9mm,H=45mm,t=1.2mm,flow=1.2ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
8.100666667,-9.373909899,-8.68454103,-9.733131414,-9.052496254,-10.62459755,-11.73142516,,,,
8.101333333,-9.455757506,-8.649438955,-9.717038217,-9.07785643,-10.64267076,-11.73142516,,,,
8.102,-9.475952623,-8.736933497,-9.84713244,-9.044966409,-10.71771878,-11.60909749,,,,
8.102666667,-9.34587865,-8.761620553,-9.807349235,-9.100972393,-10.66165629,-11.7582606,,,,
8.103333333,-9.356021435,-8.666981128,-9.791098213,-9.116160439,-10.66165629,-11.7582606,,,,
8.104,-9.338151003,-8.687976982,-9.837201693,-9.088100875,-10.60559379,-11.63714289,,,,
8.104666667,-9.335725625,-8.695040692,-9.829050185,-9.034720876,-10.72684945,-11.73022935,,,,
8.105333333,-9.371536279,-8.652924522,-9.745041209,-9.049782687,-10.68968753,-11.69323368,,,,
8.106,-9.534171947,-8.680927513,-9.725076696,-9.134003915,-10.67073033,-11.8143231,,,,
8.106666667,-9.373909899,-8.680927513,-9.84536967,-9.136590003,-10.59607752,-11.66518828,,,,
8.107333333,-9.366153995,-8.659945733,-9.791098213,-9.044966409,-10.68968753,-11.73142516,,,,
8.108,-9.483831249,-8.716008232,-9.753107945,-9.052496254,-10.64267076,-11.69209683,,,,
8.108666667,-9.394156987,-8.723100256,-9.801047193,-9.108558753,-10.68968753,-11.67416685,,,,
8.109333333,-9.478165963,-8.695040692,-9.7630811,-9.07785643,-10.66123735,-11.77736988,,,,
8.11,-9.429972398,-8.695040692,-9.809170444,-9.162077658,-10.74575003,-11.66518828,,,,
8.110666667,-9.514066147,-8.80010198,-9.82726092,-9.108558753,-10.73660951,-11.74932448,,,,
8.111333333,-9.493919728,-8.744039481,-9.837201693,-9.100972393,-10.69878989,-11.77736988,,,,
8.112,-9.493919728,-8.691402548,-9.753107945,-9.072969401,-10.7460406,-11.79649847,,,,
8.112666667,-9.429972398,-8.708930505,-9.863496721,-9.042244179,-10.77353232,-11.76843891,,,,
8.113333333,-9.427683764,-8.687976982,-9.810986148,-9.098334978,-10.77378128,-11.78757265,,,,
8.114,-9.399610021,-8.761620553,-9.873429234,-9.105930173,-10.72716891,-11.72127908,,,,
8.114666667,-9.511904992,-8.792939481,-9.857053177,-9.134003915,-10.68968753,-11.84235435,,,,
8.115333333,-9.427683764,-8.687976982,-9.863496721,-9.116160439,-10.75490902,-11.8041088,,,,
8.116,-9.486034897,-8.817711352,-9.837201693,-9.042244179,-10.69878989,-11.80541528,,,,
8.116666667,-9.401941149,-8.716008232,-9.863496721,-9.136590003,-10.76461251,-11.69323368,,,,
8.117333333,-9.422159979,-8.736933497,-9.891570463,-9.144220003,-10.81102815,-11.72127908,,,,
8.118,-9.391816424,-8.723100256,-9.893264192,-9.080527504,-10.74575003,-11.74810281,,,,
8.118666667,-9.447907223,-8.792939481,-9.801047193,-9.228398695,-10.81102815,-11.83211179,,,,
8.119333333,-9.478165963,-8.705529754,-9.931183781,-9.200339131,-10.75490902,-11.8143231,,,,
8.12,-9.455757506,-8.845756752,-9.863496721,-9.144220003,-10.81102815,-11.78629185,,,,
8.120666667,-9.419861824,-8.80010198,-9.913059161,-9.108558753,-10.71805172,-11.7761058,,,,
8.121333333,-9.539978734,-8.828133229,-9.913059161,-9.128975385,-10.75518603,-11.84235435,,,,
8.122,-9.450162971,-8.77207073,-9.921295442,-9.134003915,-10.71771878,-11.84372013,,,,
8.122666667,-9.560088821,-8.856164479,-9.873429234,-9.228398695,-10.73660951,-11.8143231,,,,
8.123333333,-9.534171947,-8.820942473,-9.97735794,-9.248715,-10.75490902,-11.86150608,,,,
8.124,-9.496107003,-8.863398076,-9.903166668,-9.136590003,-10.83908771,-11.83211179,,,,
8.124666667,-9.429972398,-8.789665953,-9.819115327,-9.238561975,-10.82061849,-11.92644809,,,,
8.125333333,-9.506168955,-8.733575154,-9.894952802,-9.202823558,-10.80181253,-11.88955148,,,,
8.126,-9.458003648,-8.848945465,-9.863496721,-9.136590003,-10.82044071,-11.8041088,,,,
8.126666667,-9.521979292,-8.789665953,-9.957607926,-9.256458259,-10.80181253,-11.92644809,,,,
8.127333333,-9.486034897,-8.789665953,-9.865232943,-9.156978377,-10.77378128,-11.81564639,,,,
8.128,-9.483831249,-8.810527481,-9.85530632,-9.162077658,-10.81102815,-11.8041088,,,,
8.128666667,-9.59612622,-8.884195728,-9.947717948,-9.248715,-10.77353232,-11.89841685,,,,
8.129333333,-9.570128645,-8.744039481,-9.865232943,-9.240987353,-10.76461251,-11.93679629,,,,
8.13,-9.496107003,-8.817711352,-9.913059161,-9.136590003,-10.84848611,-11.84235435,,,,
8.130666667,-9.529908441,-8.75115982,-9.969065145,-9.190151401,-10.81122025,-11.84372013,,,,
8.131333333,-9.562174939,-8.884195728,-9.949326691,-9.256458259,-10.78320314,-11.88811777,,,,
8.132,-9.532043422,-8.792939481,-9.893264192,-9.164621252,-10.91393753,-11.89986762,,,,
8.132666667,-9.486034897,-8.856164479,-9.903166668,-9.274372629,-10.77378128,-11.8703856,,,,
8.133333333,-9.618180923,-8.792939481,-9.913059161,-9.27674625,-10.77402949,-11.84235435,,,,
8.134,-9.534171947,-8.77207073,-9.891570463,-9.220683751,-10.88590628,-11.83211179,,,,
8.134666667,-9.550038856,-8.856164479,-9.921295442,-9.304777499,-10.85787503,-11.92794136,,,,
8.135333333,-9.570128645,-8.89145764,-9.893264192,-9.314892012,-10.91393753,-11.91612076,,,,
8.136,-9.534171947,-8.919517204,-9.949326691,-9.284517823,-10.93262231,-11.89986762,,,,
8.136666667,-9.618180923,-8.884195728,-9.969065145,-9.268990345,-10.91390104,-11.87179387,,,,
8.137333333,-9.534171947,-8.92989295,-9.969065145,-9.246298886,-10.90457691,-11.94412376,,,,
8.138,-9.626191144,-8.824909743,-9.893264192,-9.248715,-10.83908771,-11.91759688,,,,
8.138666667,-9.542097396,-8.824909743,-9.950930571,-9.218225143,-10.83908771,-11.91612076,,,,
8.139333333,-9.588134221,-8.820942473,-9.969065145,-9.274372629,-10.87662447,-11.92644809,,,,
8.14,-9.624199962,-8.852983486,-9.901488798,-9.184981369,-10.82061849,-11.89986762,,,,
8.140666667,-9.532043422,-8.828133229,-9.98566749,-9.27674625,-10.80181253,-11.95447934,,,,
8.141333333,-9.64422502,-8.932954441,-9.987218008,-9.330520114,-10.84862148,-11.92644809,,,,
8.142,-9.59612622,-8.859335856,-9.98566749,-9.302446371,-10.91390104,-11.94412376,,,,
8.142666667,-9.626191144,-8.968289476,-9.98566749,-9.27674625,-10.81122025,-12.00173308,,,,
8.143333333,-9.588134221,-8.859335856,-9.969065145,-9.212984361,-10.91393753,-11.92644809,,,,
8.144,-9.618180923,-8.863398076,-10.03489722,-9.332808749,-10.9419628,-11.95447934,,,,
8.144666667,-9.710284892,-8.881057229,-10.00538919,-9.360839998,-10.85787503,-12.04023633,,,,
8.145333333,-9.59612622,-8.95793835,-10.06984618,-9.332808749,-10.91393753,-11.93679629,,,,
8.146,-9.652273705,-8.845756752,-10.01372705,-9.294652775,-10.93263046,-11.8703856,,,,
8.146666667,-9.64422502,-8.968289476,-10.09790575,-9.360839998,-10.90457691,-11.92644809,,,,
8.147333333,-9.654222394,-8.884195728,-10.02507113,-9.248715,-10.97938553,-11.97368768,,,,
8.148,-9.690336676,-8.919517204,-9.949326691,-9.240987353,-10.97932293,-12.00012974,,,,
8.148666667,-9.63619257,-8.937204714,-10.02507113,-9.332808749,-10.9232664,-12.03857309,,,,
8.149333333,-9.710284892,-8.901847551,-9.97735794,-9.304777499,-10.85787503,-12.01934172,,,,
8.15,-9.570128645,-8.884195728,-10.11751419,-9.304777499,-10.93263046,-11.9560151,,,,
8.150666667,-9.654222394,-9.006647276,-10.06145169,-9.388871247,-10.97938553,-12.06660434,,,,
8.151333333,-9.710284892,-8.848945465,-10.06145169,-9.294652775,-10.97000003,-12.08586928,,,,
8.152,-9.634217548,-8.940258227,-10.07126935,-9.268990345,-10.87653151,-11.97368768,,,,
8.152666667,-9.634217548,-8.985983749,-10.08948294,-9.27674625,-10.88590628,-11.99291542,,,,
8.153333333,-9.662277112,-8.919517204,-10.06145169,-9.388871247,-10.94196878,-11.97212675,,,,
8.154,-9.712142961,-9.003695896,-10.11751419,-9.388871247,-10.97932293,-11.95447934,,,,
8.154666667,-9.738316142,-8.960957433,-10.02507113,-9.332808749,-10.96063345,-12.00173308,,,,
8.155333333,-9.766347391,-8.993352199,-10.06984618,-9.416902497,-10.91393753,-12.01216259,,,,
8.156,-9.682253643,-8.876948457,-10.02507113,-9.352999321,-10.95132597,-12.05613572,,,,
8.156666667,-9.618180923,-9.003695896,-10.00538919,-9.266607375,-10.94197478,-11.97212675,,,,
8.157333333,-9.598159895,-8.904951449,-10.12596531,-9.296993337,-11.00734005,-12.06831007,,,,
8.158,-9.738316142,-8.940258227,-10.02507113,-9.350743574,-10.91393753,-12.12266684,,,,
8.158666667,-9.70842119,-8.92989295,-10.06984618,-9.322698174,-10.94197478,-12.02977848,,,,
8.159333333,-9.756406618,-8.960957433,-10.04325224,-9.304777499,-10.97000003,-12.09289265,,,,
8.16,-9.710284892,-8.95793835,-10.08107711,-9.350743574,-11.06337428,-12.00173308,,,,
8.160666667,-9.64422502,-9.059815024,-10.08948294,-9.350743574,-10.98871311,-12.00173308,,,,
8.161333333,-9.784452018,-9.024351975,-10.17357669,-9.378788973,-10.95132597,-12.11391468,,,,
8.162,-9.82240989,-9.062681504,-10.17357669,-9.416902497,-10.97000003,-12.06660434,,,,
8.162666667,-9.710284892,-8.996320726,-10.1370831,-9.414741342,-10.94196878,-12.08413872,,,,
8.163333333,-9.710284892,-8.960957433,-10.19185111,-9.416902497,-10.95130582,-12.10515367,,,,
8.164,-9.728361219,-9.044966409,-10.09928646,-9.444933746,-10.97938553,-12.07709411,,,,
8.164666667,-9.76812073,-9.006647276,-10.15661259,-9.378788973,-11.01663943,-12.13321324,,,,
8.165333333,-9.700315819,-8.996320726,-10.03342044,-9.444933746,-10.96063345,-12.05613572,,,,
8.166,-9.682253643,-8.92989295,-10.19185111,-9.358593857,-11.04464243,-12.08586928,,,,
8.166666667,-9.792642418,-9.003695896,-10.16508609,-9.368696515,-11.06356422,-12.1612728,,,,
8.167333333,-9.766347391,-9.044966409,-10.11751419,-9.360839998,-11.06356422,-12.07709411,,,,
8.168,-9.70842119,-9.080414474,-10.09790575,-9.409005305,-11.04464243,-12.13141018,,,,
8.168666667,-9.682253643,-8.960957433,-10.11886388,-9.462925172,-11.07264542,-12.11214171,,,,
8.169333333,-9.802574932,-9.108445723,-10.1161604,-9.388871247,-11.04464243,-12.02977848,,,,
8.17,-9.776278138,-9.055258048,-10.12596531,-9.358593857,-11.06337428,-12.08586928,,,,
8.170666667,-9.812497417,-8.993352199,-10.210144,-9.416902497,-11.11015628,-12.10515367,,,,
8.171333333,-9.740131846,-9.077573427,-10.22109207,-9.48093477,-11.11041724,-12.12266684,,,,
8.172,-9.802574932,-8.988960425,-10.17357669,-9.396756079,-11.08190722,-12.05782388,,,,
8.172666667,-9.766347391,-8.95793835,-10.19308908,-9.470888827,-11.11968335,-12.05782388,,,,
8.173333333,-9.710284892,-9.003695896,-10.19308908,-9.490970571,-11.00734005,-12.08586928,,,,
8.174,-9.736494933,-9.126210747,-10.17230789,-9.416902497,-11.05409378,-12.18060504,,,,
8.174666667,-9.794378641,-9.021425942,-10.23820357,-9.388871247,-11.09139139,-12.09463559,,,,
8.175333333,-9.840542817,-9.016963417,-10.15402487,-9.465011289,-11.10064841,-12.09463559,,,,
8.176,-9.758195883,-9.052383225,-10.17230789,-9.416902497,-11.02592945,-12.26282309,,,,
8.176666667,-9.82240989,-9.10564717,-10.15532069,-9.398943353,-11.07284931,-12.17000548,,,,
8.177333333,-9.814201866,-8.996320726,-10.16380571,-9.472964996,-11.08212503,-12.15069809,,,,
8.178,-9.85869406,-8.993352199,-10.24909506,-9.444933746,-11.14774291,-12.25414167,,,,
8.178666667,-9.738316142,-9.03466439,-10.1833378,-9.49896257,-11.02619601,-12.1401447,,,,
8.179333333,-9.802574932,-9.10564717,-10.16508609,-9.424815643,-11.16656472,-12.1401447,,,,
8.18,-9.764568676,-9.042074549,-10.13576032,-9.442815085,-11.03550466,-12.19805088,,,,
8.180666667,-9.794378641,-9.174749958,-10.20160794,-9.398943353,-11.10089471,-12.17000548,,,,
8.181333333,-9.766347391,-8.985983749,-10.210144,-9.409005305,-11.13849098,-12.18060504,,,,
8.182,-9.776278138,-8.996320726,-10.24909506,-9.388871247,-11.20345984,-12.12266684,,,,
8.182666667,-9.786198875,-9.044966409,-10.24909506,-9.442815085,-11.17508407,-12.22609628,,,,
8.183333333,-9.924679015,-9.049499685,-10.210144,-9.490970571,-11.13818753,-12.26482627,,,,
8.184,-9.85869406,-9.059815024,-10.19308908,-9.416902497,-11.11968335,-12.1718689,,,,
8.184666667,-9.804295252,-9.100972393,-10.27709806,-9.527036313,-11.10064841,-12.1401447,,,,
8.185333333,-9.906503638,-9.070119948,-10.32342337,-9.472964996,-11.13818753,-12.26482627,,,,
8.186,-9.898210842,-9.044966409,-10.21135492,-9.537053898,-11.15665439,-12.26482627,,,,
8.186666667,-9.814201866,-9.164508222,-10.26626313,-9.537053898,-11.18465739,-12.17872934,,,,
8.187333333,-9.82240989,-9.126210747,-10.22963919,-9.45497758,-11.20386204,-12.23479184,,,,
8.188,-9.904937389,-9.182301546,-10.20160794,-9.54706137,-11.17580248,-12.28015966,,,,
8.188666667,-9.842204858,-9.087874588,-10.22109207,-9.490970571,-11.25031252,-12.21739193,,,,
8.189333333,-9.878472389,-9.10564717,-10.24909506,-9.503023773,-11.17544273,-12.31023247,,,,
8.19,-9.802574932,-9.156978377,-10.26738914,-9.585089993,-11.18465739,-12.20676059,,,,
8.190666667,-9.85869406,-9.052383225,-10.36979543,-9.555110055,-11.22228127,-12.19615068,,,,
8.191333333,-9.933011132,-9.108445723,-10.34075035,-9.500996245,-11.14774291,-12.32963018,,,,
8.192,-9.952724415,-9.164508222,-10.32238226,-9.500996245,-11.06337428,-12.30157062,,,,
8.192666667,-9.82240989,-9.126210747,-10.36979543,-9.585089993,-11.13849098,-12.19805088,,,,
8.193333333,-9.898210842,-9.10564717,-10.24909506,-9.48093477,-11.19386276,-12.23479184,,,,
8.194,-9.933011132,-9.126210747,-10.35044182,-9.549020265,-11.17580248,-12.36632327,,,,
8.194666667,-9.812497417,-9.080414474,-10.35044182,-9.549020265,-11.17580248,-12.26282309,,,,
8.195333333,-9.878472389,-9.189868398,-10.31373293,-9.529027494,-11.21266038,-12.34691684,,,,
8.196,-9.87020785,-9.192539472,-10.35144048,-9.603152169,-11.23192161,-12.28015966,,,,
8.196666667,-9.886753624,-9.100972393,-10.33310404,-9.49896257,-11.22185164,-12.22609628,,,,
8.197333333,-9.924679015,-9.200112843,-10.29432269,-9.577023257,-11.19386276,-12.36632327,,,,
8.198,-9.980769814,-9.059815024,-10.34176418,-9.549020265,-11.15665439,-12.25215667,,,,
8.198666667,-9.878472389,-9.143993715,-10.3794576,-9.493014281,-11.17580248,-12.29951286,,,,
8.199333333,-9.896633616,-9.184981369,-10.39782668,-9.613121243,-11.19386276,-12.28015966,,,,
8.2,-9.904937389,-9.184981369,-10.28570168,-9.583183798,-11.22228127,-12.39436867,,,,
8.200666667,-9.924679015,-9.200112843,-10.27709806,-9.577023257,-11.20386204,-12.28015966,,,,
8.201333333,-9.906503638,-9.192539472,-10.45388918,-9.521017273,-11.25998117,-12.31023247,,,,
8.202,-9.878472389,-9.161794655,-10.3126766,-9.641152492,-11.15698551,-12.34691684,,,,
8.202666667,-9.954216826,-9.184981369,-10.38911002,-9.585089993,-11.28751118,-12.29290001,,,,
8.203333333,-9.934534888,-9.266437745,-10.36979543,-9.605026249,-11.18465739,-12.38574931,,,,
8.204,-9.982219818,-9.212984361,-10.40838571,-9.605026249,-11.30637502,-12.34691684,,,,
8.204666667,-9.926213834,-9.217942141,-10.35044182,-9.585089993,-11.28804073,-12.43101058,,,,
8.205333333,-9.942872751,-9.192539472,-10.3794576,-9.529027494,-11.27782941,-12.34691684,,,,
8.206,-10.01723236,-9.27663322,-10.36012351,-9.659242968,-11.23192161,-12.29290001,,,,
8.206666667,-9.962566137,-9.212984361,-10.36110703,-9.593173026,-11.29666935,-12.40297933,,,,
8.207333333,-10.03686061,-9.184981369,-10.35044182,-9.593173026,-11.28751118,-12.32097376,,,,
8.208,-10.01723236,-9.156978377,-10.39782668,-9.613121243,-11.25998117,-12.40519498,,,,
8.208666667,-10.04665989,-9.192539472,-10.36012351,-9.649292154,-11.29666935,-12.33827787,,,,
8.209333333,-9.952724415,-9.164508222,-10.39689783,-9.613121243,-11.24066337,-12.45045947,,,,
8.21,-10.01022281,-9.189868398,-10.39782668,-9.529027494,-11.27834377,-12.45045947,,,,
8.210666667,-9.926213834,-9.240987353,-10.34176418,-9.633029241,-11.27834377,-12.40297933,,,,
8.211333333,-10.04665989,-9.238392345,-10.37850138,-9.641152492,-11.30637502,-12.37712124,,,,
8.212,-9.980769814,-9.256231971,-10.48192043,-9.631197569,-11.36243752,-12.36632327,,,,
8.212666667,-10.04665989,-9.304664469,-10.34176418,-9.593173026,-11.28751118,-12.39436867,,,,
8.213333333,-10.02843216,-9.210346946,-10.43462051,-9.557058744,-11.25949407,-12.31023247,,,,
8.214,-10.01862864,-9.220570721,-10.42585793,-9.72524624,-11.30637502,-12.469928,,,,
8.214666667,-10.07469113,-9.284291535,-10.36110703,-9.631197569,-11.27885969,-12.37712124,,,,
8.215333333,-10.01022281,-9.274089626,-10.42585793,-9.585089993,-11.26866636,-12.48707308,,,,
8.216,-9.982219818,-9.192539472,-10.45388918,-9.631197569,-11.36308092,-12.48941621,,,,
8.216666667,-10.01723236,-9.332695719,-10.42585793,-9.611257541,-11.27834377,-12.36416863,,,,
8.217333333,-10.04665989,-9.274089626,-10.40747471,-9.639331283,-11.30637502,-12.43101058,,,,
8.218,-9.982219818,-9.322528544,-10.43462051,-9.633029241,-11.41850002,-12.43326873,,,,
8.218666667,-10.04665989,-9.251180241,-10.50995168,-9.585089993,-11.33440627,-12.44817761,,,,
8.219333333,-10.04665989,-9.246015883,-10.39782668,-9.705411282,-11.27834377,-12.4761806,,,,
8.22,-10.01022281,-9.27663322,-10.53798293,-9.75327749,-11.27834377,-12.4761806,,,,
8.220666667,-10.13075363,-9.296993337,-10.49073964,-9.669183742,-11.34415986,-12.45904183,,,,
8.221333333,-10.02705144,-9.304664469,-10.46268008,-9.633029241,-11.36179607,-12.45904183,,,,
8.222,-10.03686061,-9.302163369,-10.5187992,-9.697214991,-11.36243752,-12.45045947,,,,
8.222666667,-10.05644927,-9.350573943,-10.42497157,-9.75327749,-11.37156252,-12.54313558,,,,
8.223333333,-10.06622879,-9.274089626,-10.42585793,-9.667405026,-11.37156252,-12.39436867,,,,
8.224,-10.13075363,-9.360726968,-10.42585793,-9.75327749,-11.41850002,-12.48707308,,,,
8.224666667,-10.09423179,-9.324996329,-10.53798293,-9.705411282,-11.37221943,-12.40297933,,,,
8.225333333,-10.05511101,-9.324996329,-10.50112199,-9.715333767,-11.33380718,-12.46134247,,,,
8.226,-10.06490601,-9.368470227,-10.52912498,-9.717038217,-11.35267534,-12.469928,,,,
8.226666667,-9.980769814,-9.268990345,-10.50995168,-9.670957081,-11.37221943,-12.44817761,,,,
8.227333333,-10.01022281,-9.312351099,-10.45388918,-9.781308739,-11.42833855,-12.48941621,,,,
8.228,-10.0453061,-9.358310854,-10.52912498,-9.723552511,-11.41777384,-12.51510433,,,,
8.228666667,-10.12952733,-9.304664469,-10.49073964,-9.661032233,-11.42833855,-12.48941621,,,,
8.229333333,-10.15878488,-9.294483144,-10.54685877,-9.717038217,-11.4374395,-12.50655027,,,,
8.23,-10.1392897,-9.304664469,-10.52912498,-9.745041209,-11.47456252,-12.42241407,,,,
8.230666667,-10.12223478,-9.322528544,-10.54685877,-9.789589974,-11.44576272,-12.53218659,,,,
8.231333333,-10.0382258,-9.27663322,-10.5187992,-9.717038217,-11.42759675,-12.45045947,,,,
8.232,-10.13075363,-9.30715801,-10.55712798,-9.631197569,-11.47456252,-12.47850487,,,,
8.232666667,-10.12952733,-9.332695719,-10.50995168,-9.75327749,-11.4935303,-12.59068647,,,,
8.233333333,-10.13075363,-9.424589355,-10.56601418,-9.781308739,-11.37156252,-12.56018958,,,,
8.234,-10.04665989,-9.332695719,-10.56601418,-9.717038217,-11.38978495,-12.47850487,,,,
8.234666667,-10.06622879,-9.340410663,-10.48192043,-9.723552511,-11.48445768,-12.57116683,,,,
8.235333333,-10.04665989,-9.330237111,-10.56601418,-9.827515366,-11.34354541,-12.56018958,,,,
8.236,-10.15023777,-9.360726968,-10.51954317,-9.801047193,-11.40868132,-12.52604713,,,,
8.236666667,-10.13075363,-9.340410663,-10.59467492,-9.75327749,-11.5215757,-12.56264107,,,,
8.237333333,-10.15023777,-9.266437745,-10.6029779,-9.773044201,-11.44653127,-12.58819257,,,,
8.238,-10.13075363,-9.350573943,-10.56601418,-9.687288368,-11.45561387,-12.60171118,,,,
8.238666667,-10.10272238,-9.414458339,-10.59404543,-9.72693485,-11.42833855,-12.57116683,,,,
8.239333333,-10.15878488,-9.330237111,-10.61313396,-9.817649538,-11.40868132,-12.62978493,,,,
8.24,-10.17824076,-9.414458339,-10.65909702,-9.837371238,-11.5215757,-12.5455637,,,,
8.240666667,-10.18567482,-9.414458339,-10.56601418,-9.773044201,-11.50259377,-12.57116683,,,,
8.241333333,-10.14904221,-9.462755542,-10.65909702,-9.791182943,-11.4374395,-12.57363744,,,,
8.242,-10.12952733,-9.442532082,-10.61313396,-9.817649538,-11.47456252,-12.59068647,,,,
8.242666667,-10.09423179,-9.388758218,-10.65909702,-9.76153041,-11.36243752,-12.58216626,,,,
8.243333333,-10.15760107,-9.296993337,-10.65962873,-9.835847482,-11.54057681,-12.56018958,,,,
8.244,-10.12223478,-9.437008297,-10.53798293,-9.751626254,-11.47456252,-12.55166688,,,,
8.244666667,-10.24287863,-9.358310854,-10.65909702,-9.855560765,-11.54057681,-12.53459567,,,,
8.245333333,-10.15878488,-9.416789467,-10.62207668,-9.799469966,-11.59569943,-12.71132308,,,,
